SITE_ID,SITE_NO,dummyCell
24926,5MV3442,43033
24934,5MV345,115048
24966,5MV3479,107151
24971,5MV3483,39996
24980,5MV3491,70443
24983,5MV3499,14100
24993,5MV3507,125776
24995,5MV3509,99027
24998,5MV3511,85624
25004,5MV3517,74866
25023,5MV3534,7768
25025,5MV3536,74866
25028,5MV3539,44549
25048,5MV3558,113123
25049,5MV3559,123823
25052,5MV3561,73904
25053,5MV3562,128200
25054,5MV3563,123823
25097,5MV3601,128200
25099,5MV3603,111544
25101,5MV3605,86649
25103,5MV3607,111544
25105,5MV3609,98684
25114,5MV3617,84956
25124,5MV3626,117027
25129,5MV3630,10375
25133,5MV3634,113211
25137,5MV3638,90868
25146,5MV3646,84298
25166,5MV3664,7092
25179,5MV3676,66381
25186,5MV3682,26476
25187,5MV3683,51848
25188,5MV3684,51130
25233,5MV3728,48402
25237,5MV3731,108174
25301,5MV379,68840
25313,5MV380,68840
25325,5MV3811,57774
25331,5MV3817,30316
25338,5MV3823,110291
25340,5MV3825,26394
25342,5MV3827,26394
25350,5MV3834,98688
25355,5MV3839,85982
25356,5MV384,90320
25363,5MV3846,26148
25366,5MV3849,24662
25367,5MV385,118255
25369,5MV3851,24662
25373,5MV3855,103492
25381,5MV3862,102863
25397,5MV3877,32257
25422,5MV390,118255
25470,5MV4,96348
25475,5MV4003,7870
25479,5MV4007,34009
25482,5MV401,17616
25484,5MV4011,48287
25490,5MV4017,77030
25492,5MV4019,108989
25508,5MV4033,28450
25521,5MV4045,76253
25531,5MV4055,77476
25532,5MV4056,35313
25545,5MV4068,58320
25546,5MV4069,12918
25550,5MV4072,69009
25551,5MV4083,21752
25554,5MV4086,50224
25555,5MV4087,108989
25562,5MV4093,112663
25565,5MV4096,95430
25584,5MV4112,34968
25586,5MV4114,52146
25596,5MV4123,95781
25605,5MV4131,92920
25610,5MV4136,94982
25628,5MV4152,7836
25640,5MV4163,28349
25647,5MV4614,56207
25649,5MV4616,16876
25663,5MV554,28099
25676,5MV4164,28349
25690,5MV4177,121222
25700,5MV4186,31964
25704,5MV419,22038
25722,5MV4206,69392
25723,5MV4207,129544
25724,5MV4208,37009
25726,5MV421,22038
25746,5MV4229,84469
25759,5MV4240,55190
25763,5MV4244,111923
25771,5MV4251,107195
25773,5MV4253,21453
25789,5MV4268,14867
25809,5MV4289,27684
25816,5MV4295,78774
25817,5MV4296,17703
25819,5MV4298,98112
25822,5MV4300,61033
25826,5MV4304,78774
25830,5MV4308,51686
25834,5MV4311,67106
25842,5MV4319,27684
25853,5MV4329,11932
25856,5MV4331,44549
25862,5MV4337,19474
25866,5MV4340,106065
25867,5MV4341,6295
25888,5MV4361,92133
25894,5MV4367,117027
25920,5MV4408,70536
25923,5MV442,17388
25924,5MV4420,16356
25931,5MV448,17500
25932,5MV449,17388
25936,5MV4501,50049
25942,5MV4507,82650
25953,5MV4517,65027
25988,5MV4558,114994
26006,5MV4574,96684
26023,5MV4592,65552
26045,5MV4622,55122
26050,5MV4627,9056
26056,5MV464,122336
26059,5MV4643,50390
26102,5MV469,122336
26109,5MV4696,65552
26116,5MV4701,14020
26121,5MV4706,14615
26131,5MV4715,90336
26160,5MV4752,9174
26172,5MV4795,67782
26184,5MV4808,68840
26191,5MV4815,27863
26213,5MV484,17046
26223,5MV4849,66494
26244,5MV4868,65556
26275,5MV502,86308
26277,5MV504,129033
26279,5MV506,64599
26280,5MV507,64599
26281,5MV508,64599
26282,5MV509,80367
26289,5MV515,98332
26293,5MV519,115881
26296,5MV521,18812
26310,5MV535,35335
26313,5MV538,74419
26317,5MV541,112663
26318,5MV542,39014
26322,5MV546,114303
26324,5MV548,68028
26329,5MV552,42609
26333,5MV560,27068
26368,5MV594,120133
26390,5MV613,31140
26391,5MV614,30497
26396,5MV619,82007
26404,5MV626,26164
26413,5MV634,59184
26414,5MV635,62489
26424,5MV647,39564
26425,5MV648,13702
26469,5MV702,106663
26483,5MV715,16805
26514,5MV743,91357
26518,5MV747,18209
26530,5MV758,77634
26536,5MV763,74419
26537,5MV764,37474
26539,5MV766,93194
26547,5MV773,116702
26556,5MV781,12785
26558,5MV783,111808
26587,5MV892,63163
26594,5MV981,118255
26630,5MV836,107995
26652,5MV856,15196
26682,5MV896,109715
26684,5MV898,37644
26685,5MV899,37644
26694,5MV906,47353
26699,5MV911,52146
26700,5MV912,53342
26701,5MV913,56944
26703,5MV915,93396
26706,5MV919,19474
26739,5MV952,126659
26746,5MV959,28445
26748,5MV960,111198
26759,5MV971,128612
26859,5MV1138,91234
26860,5MV1139,46553
26863,5MV1186,11223
26868,5MV1237,93194
26871,5MV1240,97042
26886,5MV1517,22110
26967,5MV4416,52267
27004,5MV4820,64375
27005,5MV4821,119257
27057,5MV1645,81366
124,5MT765,35914
158,5MT604,18110
331,5MT3807,49848
1136,5MT11555,68401
1253,5MT11842,53001
1443,5MT123,48896
2566,5MT2149,127544
2591,5MT2182,83289
3792,5MT4126,37541
3938,5MT4477,13285
4166,5MT4725,9464
16711,5MT5107,119122
16712,5MT4475,92991
16726,5MT2108-2,129048
16747,5MT6970,15069
16759,5MT4802,64880
16766,5MT1825,128975
16771,5MT23,12426
16773,5MT1566,86479
16790,5MT2831,34429
16805,5MT2108-1,48760
17931,5DL27,51085
18197,5LP2164,47342
20902,5MT2150,88029
20904,5MT2155,49114
20905,5MT2156,38621
20906,5MT2157,109336
20909,5MT2347,5553
22106,5MV1229,67870
22593,5MV1200,108024
22626,5MV1241,73013
22825,5MV1406,66561
22862,5MV1449,32337
23304,5MV1930,30549
25673,5MV693,83568
26298,5MV523,115881
26352,5MV58,112330
26403,5MV625,19608
26420,5MV640,84213
26427,5MV650,12570
26613,5MV820,45607
27072,5MT2158,21150
123,5MT11338,83713
577,5MT1,9083
696,5MT10459,47086
975,5MT10851,44005
1230,5MT11787,123393
1270,5MT11861,70193
1431,5MT12205,78961
1689,5MT13091,104825
2375,5MT1805,25797
2603,5MT2193,41202
2806,5MT2433,79887
3030,5MT2848,40295
3064,5MT3,99483
4088,5MT4644,13763
4773,5MT5458,41992
4982,5MT5815,18259
7225,5MT9168,31218
7313,5MT9343,82138
7337,5MT9368,126819
7792,5MT12517,10718
8338,5MV1193,40477
16704,5MT2525,72214
16715,5MT927,27843
16728,5MT8838,60593
16730,5MT3876,107180
16734,5MT4006,99944
16736,5MT4007,121313
16737,5MT2-1,86128
16745,5MT10246,58858
16763,5MT3994,42947
16770,5MT3868,107180
16775,5MT5152,72250
16818,5MT8899,53471
16821,5MT8937,99115
16823,5MT8938,97901
16832,5MT3918,105792
16850,5MT5498,31095
17813,5MV1645,81366
17883,5DL2,116579
18958,5MT12556,44613
19075,5MT13098,46957
20937,5MT2559,21986
21872,5MT8653,114840
22119,5MV1355,38674
22362,5MT9924,76271
22372,5MT9934,69110
22671,5MV1285,32369
22687,5MV13,50045
22711,5MV1320,127177
22712,5MV1321,54514
22743,5MV1368,26656
22861,5MV1448,24501
22865,5MV1452,112094
22924,5MV153,105511
22984,5MV1595,100536
22989,5MV16,46232
23195,5MV1824,115078
25282,5MV3772,43479
25665,5MV557,42609
26288,5MV514,42802
26392,5MV615,98324
26407,5MV629,33328
30023,5MT01916,71672
30024,5MT01917,21245
30027,5MT01918,21245
30028,5MT01919,98105
30031,5MT01922,67328
30032,5MT01927,21913
30044,5MT01946,121732
30065,5MT01965,47484
30083,5MT10482,124042
30084,5MT10483,90424
30089,5MT10490,65821
30092,5MT10490,90424
30106,5MT11727,123922
30107,5MT14595,8335
30108,5MT14596,54101
30113,5MT17259,116995
30115,5MT17259,85504
30118,5MT17259,45162
30120,5MT17259,45162
30123,5MT17260,116995
30139,5MT17569,6314
30157,5MT23458,97644
30173,5MT23470,26117
30221,5MT23503,82889
30232,5MT23512,68720
30233,5MV04483,37657
3380,5MT338,104894
5422,5MT6359,54506
6468,5MT7984,67263
8434,5MT4575,14121
8442,5MT10991C,67636
8443,5MT10991D,67636
8446,5MT10991G,67636
8447,5MT10991H,67636
8448,5MT10991J,67636
8449,5MT10991L,67636
8450,5MT10991M,67636
8451,5MT10991N,67636
8452,5MT10991P,67636
8453,5MT10991Q,67636
8454,5MT10991R,67636
17782,5MT10991S,67636
17790,NA,16744
17803,5MT10-12,111331
17816,NA,121919
20921,5MT2495,6612
20940,5MT2566,101611
21029,5MT2771,66561
21035,5MT2787,31970
21306,5MT4474,128419
21938,5MT9180,102301
22132,5MT9710,26079
22439,5MV1002,98902
22446,5MV101,37134
22465,5MV103,37134
23567,5MV2150,124357
24739,5MV3264,82167
25002,5MV3515,84695
25007,5MV352,68053
25207,5MV3700,58320
25260,5MV3752,106374
25307,5MV3795,83568
25309,5MV3797,83568
25374,5MV3856,82487
25674,5MV694,114770
25794,5MV4272,129465
25795,5MV4273,64737
26194,5MV482,17046
26261,5MV490,112609
26270,5MV499,105834
26464,5MV698,98902
26465,5MV699,98902
26602,5MV810,33203
27073,NA,34446
24754,5MV3278,88798
24823,5MV334,13306
25019,5MV3530,129465
26055,5MV4636,74922
36,5MT19185,41866
42,5MT19797,87858
463,5MT11004,60772
541,5DL1663,100031
645,5MT10391,69268
677,5MT10430,129253
716,5MT10559,42571
723,5MT10566,6132
753,5MT10611,78630
755,5MT10613,112813
757,5MT10615,106528
953,5MT10825,30793
1029,5MT11057,78866
1092,5MT11357,14553
1223,5MT11701,28777
1228,5MT11763,91932
1235,5MT11808,66807
1240,5MT11814,66889
1251,5MT11839,61238
1264,5MT11855,44546
1304,5MT11917,87036
1313,5MT11926,110127
1345,5MT12043,32812
1348,5MT12051,68939
1356,5MT1206,117982
1380,5MT12109,54261
1390,5MT12205,92101
1455,5MT12582,104735
1457,5MT12584,39123
1590,5MT12927,89734
1591,5MT12928,125774
1910,5MT13443,115565
1951,5MT13554,60375
2051,5MT13763,65475
2054,5MT13766,108891
2228,5MT1658,110288
2267,5MT1699,87200
2269,5MT1700,37815
2271,5MT1702,81593
2275,5MT1706,124196
2276,5MT1707,124196
2331,5MT1761,50911
2332,5MT1762,50563
2333,5MT1763,115796
2389,5MT1819,59728
2424,5MT186,72519
2450,5MT1935,64805
2461,5MT1948,48917
2505,5MT2002,65025
2526,5MT203,54709
2539,5MT2056,20074
2759,5MT2372,46416
2837,5MT2470,82831
2921,5MT2636,26217
2933,5MT265,38094
3013,5MT2797,12701
3099,5MT3036,40779
3476,5MT3802,8866
3615,5MT3953,64940
3626,5MT3966,43675
3645,5MT3985,113612
3647,5MT3987,85308
3653,5MT3993,123570
3749,5MT414,118355
3843,5MT4352,49003
3845,5MT4355,121777
3847,5MT4361,36080
3931,5MT4468,93872
3932,5MT4469,73047
4032,5MT4577,112214
4344,5MT4912,114502
4362,5MT4943,82093
4603,5MT523,128425
4974,5MT5807,14135
4975,5MT5808,30102
4981,5MT5814,42156
4988,5MT5822,85484
5301,5MT6204,86969
5309,5MT6223,88719
5313,5MT6235,57052
5350,5MT6285,102820
5351,5MT6286,102820
5355,5MT6290,64255
5370,5MT6305,115486
5375,5MT6310,84370
5383,5MT6318,51329
5391,5MT6326,70532
5400,5MT6336,95630
5419,5MT6354,51647
5427,5MT6364,83131
5636,5MT6587,105475
5754,5MT6716,67459
5866,5MT6820,60574
5888,5MT6850,21745
5897,5MT6860,18735
5898,5MT6861,101428
5973,5MT6963,9176
5985,5MT6984,18774
6351,5MT7533,95118
6396,5MT7652,128355
6397,5MT7653,54334
6460,5MT7971,128422
6507,5MT8032,112029
6511,5MT8044,99463
6521,5MT8053,83975
6522,5MT8054,40659
6564,5MT8162,15394
6624,5MT8232,79536
6674,5MT8280,26321
6795,5MT846,69749
6815,5MT8499,118838
6826,5MT8510,108828
6857,5MT8546,77155
6868,5MT8557,5721
6893,5MT8581,99412
6930,5MT8636,10868
6933,5MT8725,110670
6960,5MT8763,73039
6984,5MT8801,44406
6997,5MT8813,89635
7001,5MT8817,126038
7006,5MT8821,74952
7018,5MT8832,81398
7019,5MT8833,28125
7041,5MT8882,67488
7042,5MT8883,90289
7043,5MT8884,90289
7084,5MT8930,118678
7085,5MT8932,18618
7120,5MT9005,12166
7144,5MT9079,25207
7147,5MT9081,124370
7151,5MT9085,66272
7153,5MT9087,44084
7183,5MT9119,108634
7229,5MT9171,30172
7276,5MT9292,91728
7334,5MT9365,9034
7343,5MT9373,116840
7359,5MT9389,60643
7365,5MT9394,80673
7366,5MT9395,39998
7367,5MT9396,8317
7368,5MT9397,73979
7370,5MT9399,55553
7372,5MT9400,21542
7380,5MT9408,62620
7402,5MT9451,46875
7529,5MT11055,32052
7972,5MT2021,74923
8369,5MV3912,63483
8370,5MV3913,13297
17399,5MT15084,127932
17808,5MT16794,18110
18119,5DL718,55701
18131,5DL76,38934
18284,5MT10179,99782
18288,5MT10182,109456
18290,5MT10184,123038
18305,5MT10200,128432
18325,5MT1037,128188
18343,5MT10483,45162
18727,5MT11545,27246
18825,5MT12071,42675
19116,5MT13510,123112
19394,5MT15475,64208
19808,5MT16855,103532
19831,5MT16907,81634
20103,5MT17728,54601
20372,5MT18682,30845
20796,5MT19674,121262
20797,5MT19675,84574
20928,5MT2509,13505
21030,5MT2772,101485
21078,5MT295,41829
21113,5MT374,112799
21250,5MT428,81512
21322,5MT4809,76575
21718,5MT7715,75471
21725,5MT7722,13518
21870,5MT8650,24338
22027,5MT9540,60704
22060,5MT9619,46877
22071,5MT9675,6508
22076,5MT9686,10538
22086,5MT9696,108894
22096,5MT9988,119223
22249,5MT9891,74394
22424,5MT9990,74182
22425,5MT9991,44682
22484,5MV1050,42609
22531,5MV1098,105801
22588,5MV1197,92682
22799,5MV1383,50557
22909,5MV1504,37026
22943,5MV1547,81009
23121,5MV1750,32885
23252,5MV188,31056
23319,5MV1945,33619
23548,5MV2133,7987
23709,5MV233,61575
23776,5MV2399,49794
23777,5MV240,101700
23826,5MV2445,58339
23843,5MV2460,27390
23978,5MV2583,41638
23979,5MV2584,18512
24058,5MV2660,95767
24063,5MV2665,91271
24070,5MV2671,5747
24101,5MV2700,79308
24113,5MV2711,102757
24126,5MV2731,107624
24129,5MV2734,50059
24134,5MV2739,77286
24151,5MV2754,57444
24243,5MV2838,30950
24248,5MV2842,101467
24286,5MV2881,74697
24297,5MV2891,37348
24338,5MV2929,37348
24355,5MV2944,43173
24391,5MV2977,61715
24401,5MV2986,41098
24434,5MV3015,56211
24454,5MV3033,110466
24462,5MV3040,71436
24481,5MV3058,33509
24489,5MV3065,23545
24492,5MV3068,113858
24516,5MV3094,7336
24562,5MV3135,49666
24571,5MV3143,83973
24579,5MV3150,25753
24606,5MV3175,105182
24628,5MV3195,82650
24654,5MV3218,68296
24681,5MV4073,48078
24689,5MV4082,49144
24697,5MV3226,20080
24702,5MV3230,5551
24743,5MV3268,32136
24811,5MV3329,78741
24831,5MV3347,79920
24963,5MV3476,63214
25020,5MV3531,40936
25065,5MV3573,24317
25098,5MV3602,20115
25113,5MV3616,44614
25154,5MV3653,38552
25159,5MV3658,86441
25176,5MV3673,101514
25185,5MV3681,18813
25218,5MV3710,62009
25303,5MV3791,78970
25320,5MV3807,35574
25375,5MV3857,103492
25376,5MV3858,90476
25394,5MV3874,111978
25483,5MV4010,48287
25489,5MV4016,122522
25491,5MV4018,15297
25506,5MV4031,127594
25509,5MV4034,26485
25517,5MV4041,112582
25522,5MV4046,33009
25524,5MV4049,100464
25553,5MV4085,15079
25580,5MV4109,20171
25589,5MV4117,73030
25602,5MV4129,85921
25626,5MV4150,67308
25630,5MV4154,80807
25635,5MV4159,17363
25639,5MV4162,85921
25672,5MV692,13270
25679,5MV4167,92133
25695,5MV4181,26518
25707,5MV4192,58004
25708,5MV4193,99373
25718,5MV4202,52101
25720,5MV4204,22967
25721,5MV4205,22967
25730,5MV4213,73722
25734,5MV4217,26204
25739,5MV4221,35378
25740,5MV4222,64381
25741,5MV4223,52412
25756,5MV4238,26688
25760,5MV4241,5942
25765,5MV4246,115590
25790,5MV4269,15079
25806,5MV4286,95063
25833,5MV4310,18729
25864,5MV4339,106065
25880,5MV4354,117027
25881,5MV4355,128200
25884,5MV4358,16653
25910,5MV4381,16653
26104,5MV4691,67004
26130,5MV4714,80610
26187,5MV4810,26838
26311,5MV536,125638
26343,5MV570,11855
26402,5MV624,82007
26509,5MV739,80940
26691,5MV903,37644
27000,5MV4806,28594
