dummyCell,vep,boutNo,boutLength,phase,center,meanMaize,relToAll,nHouse,fieldContention,modelledpop,greatkiva,plaza,oversizepit,greathouse,multiwalls,encwall,towers,reservoir
97953,6,1,15,0,0,0.8162837094730802,0.12680870685914553,1,19,541.7272727272727,0,0,1,0,0,0,1,0
97953,6,1,15,1,0,0.7795378102196587,0.10993337167633903,1,16,807.6,0,0,1,0,0,0,1,0
97953,6,2,39,0,0,0.7694149630522144,0.12592436246627683,1.8857142857142857,32,1023.4571428571429,0,0,1,0,0,0,1,0
97953,6,2,39,1,0,0.8211442662007881,0.14639878399444348,1.4,20,844.8,0,0,0,0,0,0,1,0
97953,8,3,19,0,0,0.8315070079432594,0.1163184848096636,1,85,684.2,1,1,1,0,0,0,1,0
97953,8,3,19,1,0,0.8372813529438443,0.13157430953449678,1,44,603.4,1,1,1,0,0,0,1,0
98000,16,1,62,0,0,0.4931108147175749,-0.18813861112526933,4.551724137931035,141,2812.9137931034484,1,1,1,1,0,1,1,1
98000,16,1,62,1,0,0.4076459325128986,-0.23889296285567746,1,73,2896.4,0,1,1,0,0,1,1,1
98049,6,1,18,0,0,0.8921193291270544,0.18420582820498757,1.2857142857142858,19,540.0714285714286,0,0,0,0,0,0,1,0
98049,6,1,18,1,0,0.8873216993278927,0.17293345994419523,1.8,19,677,0,0,0,0,0,0,1,0
98049,6,3,7,0,0,0.852256891352159,0.169263012431286,1,18,645,0,0,1,0,0,0,1,0
98049,6,3,7,1,0,0.82674021853341,0.15973947776688469,1,16,844.5,0,0,1,0,0,0,1,0
98049,6,4,30,0,0,0.8334283077309275,0.1898297076551323,1,32,1079.0384615384614,0,0,1,0,0,0,1,0
98049,6,4,30,1,0,0.8802179025279151,0.20919281111823188,1,18,933.8,0,0,1,0,0,0,1,0
98049,7,5,26,0,0,0.7794183896045492,0.15122172070874107,1,7,208.45454545454547,0,1,1,0,0,0,1,0
98049,7,5,26,1,0,0.7471282084782919,0.1296976943810781,1,7,426,0,1,1,0,0,0,1,0
98049,9,6,14,0,0,0.8206162201033698,0.16212013529406652,1,12,420,1,1,1,0,0,0,1,0
98049,9,6,14,1,0,0.8144922216733297,0.1502564509709676,1,13,432.6,1,1,1,0,0,0,1,0
98049,10,7,18,0,0,0.7983073620569139,0.12822088883036659,1,61,1327.2142857142858,1,1,1,0,0,0,1,0
98049,10,7,18,1,0,0.7777482032775879,0.11907809972763062,1,61,965.2,1,0,0,0,0,0,1,0
98049,17,8,33,0,0,0.7607759401053025,0.10872221500245031,1,87,3284.8275862068967,1,1,1,1,1,0,1,0
98049,17,8,33,1,0,0.8690361449795384,0.19993780947500658,1,71,2629.8,0,0,1,1,0,1,1,1
98105,11,1,39,0,1,0.7625202945876776,0.10909602307223998,1.8857142857142857,36,662.0857142857143,1,0,1,0,0,0,1,1
98105,11,1,39,1,1,0.7477908233801523,0.09849195281664527,1,9,632,1,0,1,0,0,0,1,0
98105,14,2,54,0,1,0.7851334749498675,0.16150416243460872,1,87,2076.42,1,1,0,1,0,0,1,1
98105,14,2,54,1,1,0.6940278987730703,0.01887632416140643,1,80,1873.6,1,1,0,1,0,0,1,1
98105,16,3,47,0,1,0.7629403631474336,0.06998474931806481,2.255813953488372,141,2876.5581395348836,1,1,0,1,0,0,1,1
98105,16,3,47,1,1,0.7056685263110746,0.05538902821079381,1,86,3590.4,1,1,0,1,0,0,1,1
98112,18,1,45,0,0,0.7982347566712059,0.07606237645060664,1.829268292682927,57,2360.5853658536585,1,0,0,1,0,0,1,0
98112,18,1,45,1,0,0.8510211725388804,0.1470906813298503,1,52,2660,0,0,1,0,1,1,1,1
98180,13,1,17,0,0,0.8280723467654094,0.19468645466764278,1,52,2947.153846153846,0,1,0,1,0,0,1,0
98180,13,1,17,1,0,0.8150999238414149,0.17243289851373245,1,59,3213.8,0,1,0,1,0,0,1,0
98190,14,1,32,0,0,0.505540725684935,-0.1325543998710571,1,81,2925.75,0,1,0,0,0,0,1,0
98190,14,1,32,1,0,0.505540725684935,-0.14982739975375517,1,87,2765.6,0,1,0,0,0,0,1,1
98190,19,2,18,0,0,0.505540725684935,-0.14365150961458412,1,142,3039.5,0,1,1,0,1,1,1,0
98190,19,2,18,1,0,0.505540725684935,-0.14687800695819242,1,163,3228.8,0,1,0,0,0,0,1,0
98300,17,1,77,0,0,0.7853236444692827,0.10798433558686983,1,141,2793.72602739726,1,1,1,1,1,1,1,1
98300,17,1,77,1,0,0.836100539853496,0.13610055177442493,1,57,2348.2,1,1,1,1,0,1,1,1
98317,8,1,40,0,0,0.8900343910043622,0.186807010092853,1,85,700.3888888888889,0,0,0,0,0,0,1,0
98317,8,1,40,1,0,0.8619627952575684,0.14696534872055053,1,57,658.4,0,0,0,0,0,0,1,0
98317,10,2,19,0,0,0.8799358159745181,0.2090095609868014,2.8666666666666667,61,1304.0666666666666,1,1,0,0,0,0,1,0
98317,10,2,19,1,0,0.8853006082110935,0.22663050466113618,2.4,61,965.2,1,1,0,0,0,0,1,0
98317,14,3,34,0,0,0.856034003994572,0.21459084083806254,1.3,87,2935.9333333333334,0,1,0,0,0,0,1,1
98317,14,3,34,1,0,0.8370741463476612,0.16470626361908453,1,84,2086.2,0,1,0,0,0,0,1,1
98319,6,1,14,0,1,0.9833670059839884,0.31257906655470524,1,11,156.8,0,0,0,0,0,0,1,0
98319,6,1,14,1,1,0.9833670059839884,0.3050513664881388,1,8,111,0,0,0,0,0,0,1,0
98319,8,2,32,0,1,0.9636242994360733,0.25146324912491663,3.892857142857143,85,627.3928571428571,1,1,1,0,0,0,1,0
98319,8,2,32,1,1,0.9631918446584182,0.25319439335302873,1.2,52,652.4,1,1,1,0,0,0,1,0
98319,10,3,39,0,1,0.9453600319425038,0.273357940364429,5.2,61,963.3142857142857,1,1,1,0,0,0,1,0
98319,10,3,39,1,1,0.917335259553158,0.28170312010880677,1.2,51,424.4,1,0,0,0,0,0,1,0
98319,11,4,14,0,1,0.921087094810274,0.27831033733155996,1,30,507.4,0,0,0,0,0,0,1,0
98319,11,4,14,1,1,0.9505880739953784,0.2963198151853349,1,36,861.4,0,0,0,0,0,0,1,0
98399,6,1,18,0,0,0.7549215488963656,0.06566378237709161,1,19,528.4285714285714,0,0,1,0,0,0,1,0
98399,6,1,18,1,0,0.7549215488963656,0.08493857913547087,1,16,794.4,0,0,1,0,0,0,1,0
98399,6,2,14,0,0,0.7537856025828256,0.12910953296555408,1,19,864.8,0,0,1,0,0,0,1,0
98399,6,2,14,1,0,0.7549215488963656,0.11144634419017363,1,23,1062.8,0,0,1,0,0,0,1,0
98399,6,3,8,0,0,0.7587080432309045,0.09869301366427587,1,23,1043.5714285714287,0,0,1,0,0,0,1,0
98399,6,3,8,1,0,0.7587080432309045,0.0843450559510125,1,18,930.5,0,0,0,0,0,0,1,0
98602,14,1,8,0,0,0.7684620042001048,0.09654497866806352,1,85,2104.8571428571427,0,1,0,1,0,0,1,1
98602,14,1,8,1,0,0.7684620042001048,0.10560047818768414,1,58,1587.5,0,1,0,1,0,0,1,1
98630,14,1,8,0,0,0.7892185567710807,0.1171469806526114,1,31,1327.857142857143,0,1,0,0,0,0,1,1
98630,14,1,8,1,0,0.780991836901634,0.0980229521951368,1,30,1206.5,0,1,0,0,0,0,1,1
98684,14,1,39,0,0,0.8461513597865926,0.21096463904068852,1.5714285714285714,87,2692.114285714286,0,1,0,1,0,0,1,1
98684,14,1,39,1,0,0.825483052961288,0.1602695872706752,1,85,2263.2,0,1,0,1,0,0,1,1
98688,11,1,23,0,0,0.7286318175134223,0.07522597862234273,1.631578947368421,36,793.5263157894736,0,0,0,0,0,0,1,1
98688,11,1,23,1,0,0.7301065756214989,0.07560770048035514,1,32,652,0,0,0,0,0,0,1,1
98691,6,1,18,0,0,0.8261204950866244,0.1603291027602695,1,17,776.3571428571429,0,0,1,0,0,0,1,0
98691,6,1,18,1,0,0.7792266613907285,0.15278506941265532,1,18,834,0,0,1,0,0,0,1,0
98691,6,2,15,0,0,0.8450453907552391,0.1971438746861737,1,32,1138.090909090909,0,0,1,0,0,0,1,0
98691,6,2,15,1,0,0.8589900367789798,0.20936906867557098,1,31,1250.2,0,0,1,0,0,0,1,0
98763,12,1,56,0,0,0.8593915004888152,0.21513997164801657,1,36,676.0576923076923,1,0,0,0,0,0,1,0
98763,12,1,56,1,0,0.7704889178276062,0.16229291558265685,1,7,481.2,0,0,0,0,0,0,1,0
98763,14,2,34,0,0,0.8767250697458944,0.24061116383921718,1,81,2809.5333333333333,0,0,0,0,0,1,1,0
98763,14,2,34,1,0,0.8111755405702898,0.1558074151315997,1,87,2765.6,1,0,0,1,0,1,1,0
98772,13,1,9,0,0,0.6303980888858918,-0.010577967570674082,1,61,2815.625,0,0,0,0,0,1,1,0
98772,13,1,9,1,0,0.6303980888858918,-0.012378907011401315,1,77,2740,0,0,0,0,0,1,1,0
98772,14,2,11,0,0,0.6017670116116923,-0.06349283841348466,1,87,2319.6,1,0,1,0,0,1,1,1
98772,14,2,11,1,0,0.5873077704060462,-0.07555375560637445,1,58,1587.5,1,0,1,0,0,0,1,1
98783,13,1,20,0,0,0.9092952967170745,0.27434488241710975,1,56,2991.5625,0,0,0,1,0,0,1,0
98783,13,1,20,1,0,0.9059474045230496,0.2669630402518857,1,59,3019.8,0,0,0,1,0,0,1,0
98787,16,1,13,0,0,0.756520078173675,0.10949885738365966,1,73,2948.222222222222,1,1,1,1,0,1,1,1
98787,16,1,13,1,0,0.8269055043497393,0.17075833428290582,1,72,2843,1,1,1,1,0,1,1,1
98866,17,1,57,0,0,0.10373753492118946,-0.5780360050628118,1,141,3165.6603773584907,0,1,1,0,0,1,1,1
98866,17,1,57,1,0,0.1271284581244123,-0.5419698773801196,1,71,2629.8,0,1,1,0,0,1,1,1
98866,18,2,26,0,0,0.1284395625437531,-0.5852878452909935,1,66,2693.5454545454545,1,1,1,0,0,1,1,1
98866,18,2,26,1,0,0.11537708941226205,-0.5496259420799712,1,88,2879.4,1,1,1,0,0,1,1,1
98878,16,1,40,0,0,0.3731891038330225,-0.32400880946267036,1,141,3198.8888888888887,1,1,1,0,0,1,1,1
98878,16,1,40,1,0,0.2959886164434495,-0.354298928283876,1,85,3495.2,1,0,1,0,0,1,1,1
98878,18,2,36,0,0,0.4426615352351819,-0.26350052630709064,1,100,2728.90625,1,1,1,0,0,1,1,1
98878,18,2,36,1,0,0.4113088469351492,-0.2489584942017832,1,116,3157.8,1,1,1,0,0,1,1,1
98879,15,1,13,0,0,0.33768588064178345,-0.3109917134901101,1,136,1236.3333333333333,0,1,0,0,0,0,1,0
98879,15,1,13,1,0,0.34316109279471063,-0.33140227934045174,1,140,1658.6,0,1,0,0,0,0,1,0
98879,17,2,38,0,0,0.25368537291870286,-0.40132818745353754,1,87,3228,0,0,1,0,0,1,1,0
98879,17,2,38,1,0,0.3611407258337544,-0.3278337857896282,1,67,2368.6,0,0,0,0,0,1,1,0
98902,18,1,49,0,1,0.7401443766991052,0.036765015864347717,6.777777777777778,122,2762.0666666666666,0,1,1,0,1,1,1,0
98902,18,1,49,1,1,0.7982847778978994,0.13779228617579248,3,126,3032,0,1,1,0,1,1,1,0
98927,13,1,14,0,0,0.8443333506584167,0.21136206686496734,1,52,2996,0,0,0,1,0,0,1,0
98927,13,1,14,1,0,0.8159999966621398,0.17276790738105774,1,56,3108.6,0,0,0,1,0,0,1,0
99001,6,1,30,0,0,0.7781438099013435,0.13454520982554838,1,32,1079.0384615384614,0,0,1,0,0,0,1,0
99001,6,1,30,1,0,0.8229859742853376,0.1519608828756544,1,18,933.8,0,0,0,0,0,0,1,0
99027,16,1,12,0,0,0.6104317914121971,-0.039669948501028174,1.625,87,3645.625,1,0,0,1,0,0,1,1
99027,16,1,12,1,0,0.6129877393849661,-0.037620752512616915,1.4,73,3161.4,1,0,0,0,0,0,1,1
99041,14,1,35,0,0,0.7439638074055956,0.0756837711868909,2.903225806451613,87,1628.5806451612902,1,0,1,1,0,1,1,0
99041,14,1,35,1,0,0.8006008200999116,0.1727742665167665,1.8,42,1103.6,1,0,1,1,0,0,1,0
99048,13,1,17,0,0,0.882128341913815,0.24874244981604832,1,52,2947.153846153846,0,1,0,0,0,0,1,0
99048,13,1,17,1,0,0.8683091094416957,0.2256420841140132,1,59,3213.8,0,1,0,0,0,0,1,0
99048,14,2,8,0,0,0.846922207537884,0.17500518200584272,1,85,2104.8571428571427,0,1,0,0,0,0,1,1
99048,14,2,8,1,0,0.8683091094416957,0.20544758342927505,1,58,1587.5,0,1,0,0,0,0,1,1
99049,9,2,35,0,1,0.16821431640349857,-0.4949782201582213,1.4193548387096775,27,492.1290322580645,1,1,0,0,0,0,1,0
99049,9,2,35,1,1,0.16817909770826292,-0.5157669813074689,1,39,802,1,1,0,0,0,0,1,0
99049,10,3,18,0,1,0.1625731260428438,-0.4794631246165539,1,59,485.57142857142856,1,1,0,0,0,0,1,0
99049,10,3,18,1,1,0.1625731260428438,-0.4761456697335234,1,26,257.2,0,0,0,0,0,0,1,0
99049,14,5,41,0,0,0.23603717206334818,-0.40392876246453874,1.5405405405405406,87,2759.891891891892,0,1,0,1,0,0,1,1
99049,14,5,41,1,0,0.18017721057666705,-0.4964226198123558,1,72,1708.2,0,1,0,1,0,0,1,1
99049,17,6,10,0,0,0.17884256411688051,-0.4807310471690709,1,73,2784.222222222222,1,0,0,1,0,0,1,1
99049,17,6,10,1,0,0.18017721057666705,-0.5047591042445763,1,65,2396.5,1,0,0,1,0,0,1,0
99115,6,1,38,0,0,0.7690211844874576,0.11542220098927698,1.5,22,794.8235294117648,0,0,0,0,0,0,1,0
99115,6,1,38,1,0,0.7786612855063544,0.12468989359007938,1,25,1130,0,0,0,0,0,0,1,0
99115,6,2,13,0,0,0.7745690176516403,0.11398530963026446,1,24,1046.111111111111,0,0,0,0,0,0,1,0
99115,6,2,13,1,0,0.8032189607620239,0.128300678730011,1,20,854.4,0,0,0,0,0,0,1,0
99144,16,1,39,0,0,0.820380337882238,0.12692263309975202,1.4285714285714286,140,3268.8571428571427,1,1,1,1,1,1,1,1
99144,16,1,39,1,0,0.7633625980346433,0.11267491540601175,1,72,3257.8,1,0,1,1,0,1,1,1
99144,18,2,36,0,0,0.8306821813768013,0.12452011983452872,1.75,100,2728.90625,1,1,1,1,1,1,1,1
99144,18,2,36,1,0,0.8514428638642834,0.19117552272735097,1,116,3157.8,1,1,1,1,1,1,1,1
99169,14,1,15,0,0,0.7949036740837209,0.1256180705387921,1,80,1661.6363636363637,0,1,0,1,0,0,1,1
99169,14,1,15,1,0,0.7990498696604083,0.12617747533705925,1,31,1295.8,0,1,0,1,0,0,1,1
99169,17,2,61,0,0,0.8337030577403243,0.15438680840739435,1,140,3101.7368421052633,1,1,0,1,0,0,1,1
99169,17,2,61,1,0,0.8627877427685645,0.16278775468949347,1,54,2344.4,0,0,0,1,0,0,1,0
99280,6,1,17,0,0,0.8359326103813628,0.1282549663486644,1,19,525.3076923076923,0,0,0,0,0,0,1,0
99280,6,1,17,1,0,0.8315213521321615,0.11760682662328088,1,19,718.4,0,0,0,0,0,0,1,0
99280,6,2,7,0,0,0.7980693446265327,0.11507546570565966,1,18,645,0,0,1,0,0,0,1,0
99280,6,2,7,1,0,0.7741750445630815,0.10717430379655624,1,16,844.5,0,0,1,0,0,0,1,0
99280,6,3,32,0,0,0.7302667408708542,0.08853796183589906,1,32,1064.607142857143,0,0,1,0,0,0,1,0
99280,6,3,32,1,0,0.7733242564731174,0.10229916506343421,1,18,933.8,0,0,1,0,0,0,1,0
99280,8,4,39,0,0,0.8208713352680206,0.12101476022175381,1,85,616.9142857142857,1,1,1,0,0,0,1,0
99280,8,4,39,1,0,0.7799096816115909,0.12788034015231659,1,12,578,0,1,1,0,0,0,1,0
99280,9,5,13,0,0,0.7486878335475922,0.07824029193984135,1,60,1384.2222222222222,1,0,0,0,0,0,1,0
99280,9,5,13,1,0,0.7340326593981849,0.06972550021277532,1,61,1258.6,1,0,0,0,0,0,1,0
99286,9,1,13,0,0,0.8999999761581421,0.22955243455039132,1,60,1384.2222222222222,1,1,0,0,0,0,1,0
99286,9,1,13,1,0,0.8999999761581421,0.23569281697273253,1,61,1258.6,1,1,0,0,0,0,1,0
99286,13,2,24,0,0,0.8730000019073486,0.2335936114192009,1,59,3015.35,0,1,0,1,0,0,1,0
99286,13,2,24,1,0,0.8520000219345093,0.20632724165916444,1,85,2784.2,0,1,0,1,0,0,1,0
99287,14,1,47,0,0,0.8988452151882633,0.2516492667704667,1.7674418604651163,87,2619.139534883721,1,0,1,1,0,0,1,1
99287,14,1,47,1,0,0.8834186619327914,0.21189210472568384,1,31,1331.4,1,0,1,1,0,0,1,1
99369,16,1,8,0,0,0.8429825113665673,0.1927828766783262,1,87,3622.8571428571427,1,1,1,1,0,1,1,1
99369,16,1,8,1,0,0.8429825113665673,0.19296241864081354,1,71,3139.5,1,1,1,1,0,1,1,1
99412,16,1,75,0,0,0.7670477458497653,0.09851107817708414,1.9014084507042253,141,2282.450704225352,1,1,1,1,0,1,1,1
99412,16,1,75,1,0,0.66576071323887,0.01515222134128697,1,73,3161.4,1,1,1,1,0,1,1,1
99449,18,1,23,0,0,0.6450066467945265,-0.04229437407869383,3.4210526315789473,100,2779.2105263157896,1,1,1,1,0,1,1,1
99449,18,1,23,1,0,0.6258567957694133,-0.034410545367518995,1.4,116,3157.8,1,1,1,1,0,1,1,1
99463,17,1,23,0,0,0.6169368256325298,-0.03334551968751922,2.8947368421052633,85,3064.4736842105262,1,1,1,1,0,1,1,1
99463,17,1,23,1,0,0.7042149252110385,0.020240420740213212,1.4,68,2419.2,1,1,1,1,0,1,1,1
99483,6,1,22,0,0,0.8321248262509531,0.13059324384247187,3.8333333333333335,19,322,0,0,1,0,0,0,1,0
99483,6,1,22,1,0,0.8270714109594172,0.15522161776369267,1.4,18,714.8,0,0,1,0,0,0,1,0
99514,14,1,28,0,0,0.899661575594256,0.22793829549224143,1,72,1360.6666666666667,1,0,1,1,1,0,1,0
99514,14,1,28,1,0,0.9058661422421855,0.2780395886590404,1,42,1103.6,1,0,1,1,1,0,1,0
99514,18,2,68,0,0,0.9020852508443978,0.19555730199921995,1,118,2554.796875,1,1,1,1,1,1,1,1
99514,18,2,68,1,0,0.924479842185974,0.2551576375961304,1,125,3080.6,1,1,1,1,1,1,1,1
99535,14,1,32,0,0,0.6675050459836486,0.02940992042765643,1,81,2925.75,0,0,0,0,0,1,1,0
99535,14,1,32,1,0,0.6393947212926803,-0.015973404146009874,1,87,2765.6,0,0,0,0,0,1,1,1
99700,11,1,23,0,0,0.8637235120913249,0.21031767320024533,1.631578947368421,36,793.5263157894736,0,0,0,0,0,0,1,1
99700,11,1,23,1,0,0.8729345235559676,0.21843564841482377,1,32,652,0,0,0,0,0,0,1,1
99770,18,1,23,0,0,0.8022236815939937,0.06773845848891445,1,52,2605.6315789473683,0,0,0,0,0,0,1,0
99770,18,1,23,1,0,0.7801305824710477,0.0787314766837705,1,52,2655.2,1,1,1,1,1,1,1,1
99770,19,2,40,0,0,0.821149349960375,0.16413211069440328,1,171,3087.4444444444443,1,1,1,1,1,1,1,1
99770,19,2,40,1,0,0.8358541996248307,0.17203750917988436,1,172,3311.2,1,1,1,1,1,1,1,1
99868,14,1,39,0,0,0.7627864508412552,0.12759973009535103,1.5714285714285714,87,2692.114285714286,1,0,0,1,0,1,1,0
99868,14,1,39,1,0,0.6814979783950313,0.016284512704418573,1,85,2263.2,1,0,0,1,0,0,1,0
99944,9,1,23,0,0,0.8139917409797098,0.13427148979594902,1.631578947368421,55,919,1,1,1,0,0,0,1,0
99944,9,1,23,1,0,0.7802156474855211,0.110352572467592,1,61,1381.6,1,1,1,0,0,0,1,0
99960,18,1,68,0,0,0.7606653595162977,0.05413741067111974,1,118,2554.796875,1,1,1,1,0,1,1,1
99960,18,1,68,1,0,0.7312181734269666,0.061895968837122804,1,125,3080.6,1,1,1,1,0,1,1,1
99979,14,1,32,0,0,0.8676212428626926,0.22952611730670047,1,81,2925.75,0,1,0,1,0,0,1,0
99979,14,1,32,1,0,0.8335969025088895,0.17822877707019932,1,87,2765.6,0,1,0,1,0,0,1,1
100010,6,1,46,0,0,0.8910588081236239,0.24010995227508447,1.380952380952381,32,903.8095238095239,0,0,1,0,0,0,1,0
100010,6,1,46,1,0,0.9294325941138796,0.27913631134563016,1,24,1175.8,0,0,1,0,0,0,1,0
100031,16,1,46,0,0,0.8095712281101773,0.11647523893964876,1.8333333333333333,141,3079.8333333333335,1,1,1,1,0,1,1,1
100031,16,1,46,1,0,0.7284359278217438,0.07774824519311223,1,72,3257.8,1,1,1,1,0,1,1,1
100162,11,1,23,0,0,0.8491245725096571,0.19571873361857758,1.631578947368421,36,793.5263157894736,0,0,0,0,0,0,1,1
100162,11,1,23,1,0,0.857086310784022,0.20258743564287818,1,32,652,0,0,0,0,0,0,1,1
100162,14,2,32,0,0,0.8321140865851108,0.19401896102911867,1,81,2925.75,0,1,0,0,0,0,1,0
100162,14,2,32,1,0,0.7994821802262337,0.14411405478754355,1,87,2765.6,0,1,0,0,0,0,1,1
100221,6,1,25,0,0,0.8104740781758828,0.12614578749767685,1,19,588.047619047619,0,0,1,0,0,0,1,0
100221,6,1,25,1,0,0.7708652522828844,0.10946783092286849,1,14,756.2,0,0,1,0,0,0,1,0
100221,8,2,34,0,0,0.8391180640017545,0.13639630829846416,1,85,626.3,1,1,1,0,0,0,1,0
100221,8,2,34,1,0,0.8037162886725532,0.1462433563338386,1,11,565.6,0,1,1,0,0,0,1,0
100221,9,3,15,0,0,0.8611245850721995,0.1884601757381901,1,60,1334,1,1,1,0,0,0,1,0
100221,9,3,15,1,0,0.8381612466441261,0.1738540874587165,1,61,1258.6,1,0,0,0,0,0,1,0
100334,6,1,26,0,0,0.8280229737539155,0.12388324938009809,1.6818181818181819,19,477.90909090909093,0,0,0,0,0,0,1,0
100334,6,1,26,1,0,0.825983958111869,0.11498295532332528,1,15,380.4,0,0,0,0,0,0,1,0
100334,6,2,13,0,0,0.825983958111869,0.15034966005219355,1,20,892.8888888888889,0,0,0,0,0,0,1,0
100334,6,2,13,1,0,0.825983958111869,0.14801304803954232,1,17,510.8,0,0,0,0,0,0,1,0
100409,17,1,77,0,0,0.8421141099097504,0.16477480102733758,1,141,2793.72602739726,1,1,1,1,1,0,1,0
100409,17,1,77,1,0,0.85381015077714,0.1538101626980689,1,57,2348.2,0,0,0,1,0,0,0,0
100464,6,1,20,0,0,0.3593618312115723,-0.3470795768116659,1,19,499.625,0,0,0,0,0,0,1,0
100464,6,1,20,1,0,0.3593618312115723,-0.3550264081721252,1,19,677,0,0,0,0,0,0,1,0
100464,6,2,7,0,0,0.3593618312115723,-0.3166958005591975,1,20,942.6666666666666,0,0,0,0,0,0,1,0
100464,6,2,7,1,0,0.3593618312115723,-0.31718131516026915,1,17,783.5,0,0,0,0,0,0,1,0
100464,13,3,13,0,0,0.3669343603798318,-0.23406363727497714,1.5555555555555556,40,851.2222222222222,0,1,0,0,0,0,1,0
100464,13,3,13,1,0,0.36538203981827505,-0.2671617862849354,1.2,52,2877.8,0,1,0,0,0,0,1,0
100496,17,1,62,0,0,0.7895616660901573,0.10827819520465035,1.8275862068965518,141,3098.362068965517,1,1,1,1,1,1,1,1
100496,17,1,62,1,0,0.8425476454919384,0.15357313386855584,1,67,2368.6,1,1,1,1,0,1,1,1
100496,18,2,34,0,0,0.8005561300327374,0.09132219237188435,1.7666666666666666,88,2711.1,1,1,1,1,1,1,1,1
100496,18,2,34,1,0,0.8144627001977736,0.15351017982729015,1,110,3110.8,1,1,1,1,1,1,1,1
100536,10,1,56,0,0,0.18998916930369716,-0.4773415731517487,2.1923076923076925,61,756.8846153846154,1,1,0,0,0,0,1,0
100536,10,1,56,1,0,0.14043567482990008,-0.5182344287200572,1,61,965.2,1,1,0,0,0,0,1,0
100536,10,2,10,0,0,0.13921478163360412,-0.5000244865368586,1,39,305.77777777777777,0,0,0,0,0,0,1,0
100536,10,2,10,1,0,0.13921478163360412,-0.5051773064220065,1,17,178.5,0,0,0,0,0,0,1,0
100536,15,3,26,0,0,0.24623715772309837,-0.3895399106859544,1.6818181818181819,91,1035.4545454545455,0,1,0,1,0,0,1,1
100536,15,3,26,1,0,0.1594600627431646,-0.47603578472044317,1,120,857.6,0,0,0,1,0,0,1,0
100550,8,1,29,0,0,0.8422777903079987,0.15410241723060608,1,62,585.76,0,0,0,0,0,0,1,0
100550,8,1,29,1,0,0.8223074707720015,0.17137822839948869,1,13,557.4,0,0,0,0,0,0,1,0
100550,9,2,12,0,0,0.8596818645795187,0.1883641158541044,1,61,1401.625,1,1,1,0,0,0,1,0
100550,9,2,12,1,0,0.83725722167227,0.17721430990431042,1,61,1173.6,1,1,1,0,0,0,1,0
100550,17,4,16,0,0,0.7971105772641398,0.14849099252493153,1,73,2928.6666666666665,1,1,1,1,0,1,1,1
100550,17,4,16,1,0,0.8626399097904083,0.1935415742858764,1,71,2629.8,1,1,1,1,0,1,1,1
100626,6,1,47,0,0,0.9050095050910955,0.25679780619859077,1.4651162790697674,32,952.3720930232558,0,0,1,0,0,0,1,0
100626,6,1,47,1,0,0.9445728494061364,0.28054335249794854,1,21,990,0,0,1,0,0,0,1,0
100626,7,2,21,0,0,0.9175925280586709,0.28107194421869336,1.6470588235294117,17,776.3529411764706,1,1,0,0,0,0,1,0
100626,7,2,21,1,0,0.9445728494061364,0.23975336088074578,1,21,823.2,1,1,0,0,0,0,1,0
100626,8,3,9,0,0,0.9445728494061364,0.22745004130734336,1,85,619.875,1,1,0,0,0,0,1,0
100626,8,3,9,1,0,0.9445728494061364,0.22853053940667045,1,83,713,1,1,1,0,0,0,1,0
100698,6,1,11,0,0,0.4824321087788452,-0.16762805614959111,2,32,1231.5,0,0,0,0,0,0,1,0
100698,6,1,11,1,0,0.4865564512596889,-0.17031754976646468,2,21,1071,0,0,0,0,0,0,1,0
100701,11,1,17,0,0,0.6679451226169227,0.014235988386675866,1,36,828.1538461538462,1,0,1,0,0,0,1,0
100701,11,1,17,1,0,0.6638645860883925,0.006047460767957918,1,33,854.2,1,0,1,0,0,0,1,0
100752,7,1,11,0,0,0.7905335734287897,0.16572292248407997,1,7,233.1,0,0,0,0,0,0,1,0
100752,7,1,11,1,0,0.7586709558963776,0.15778450667858124,1,7,221.5,0,0,0,0,0,0,1,0
100752,7,2,19,0,0,0.8627637781478741,0.16593517639018873,1.6,50,762,0,0,0,0,0,0,1,0
100752,7,2,19,1,0,0.8734843134880066,0.16541220545768737,1,73,507.8,0,0,0,0,0,0,1,0
100752,17,3,147,0,0,0.844560223201011,0.17148160368419815,2.8461538461538463,141,2188.5524475524476,1,1,1,1,0,1,1,1
100752,17,3,147,1,0,0.874583569265181,0.12978056976872104,1,44,2323,1,1,1,1,0,1,1,1
100783,10,2,37,0,1,0.4869002328200974,-0.16801002364517864,1,61,867.5151515151515,0,0,0,0,0,0,0,0
100783,10,2,37,1,1,0.4500921256426308,-0.19681448866095808,1,19,175,0,0,0,0,0,0,0,0
100882,11,1,9,0,0,0.9105702373716568,0.24811164620849824,1,9,208.875,0,1,1,0,0,0,1,0
100882,11,1,9,1,0,0.8859167397022247,0.2379295229911804,1,9,315,0,0,0,0,0,0,0,0
100953,17,1,73,0,0,0.5740553089367446,-0.10276928495279593,1,141,2817.1304347826085,1,1,1,1,0,1,1,1
100953,17,1,73,1,0,0.6292269591362246,-0.05974755248715799,1,67,2368.6,1,1,1,1,0,1,1,1
100987,15,1,72,0,0,0.8684059096939793,0.21911341086699876,1.588235294117647,87,2084.4117647058824,0,1,0,0,0,0,1,1
100987,15,1,72,1,0,0.895366532187308,0.26952743587955347,1,84,870,0,1,0,0,0,0,1,1
