dummyCell,boutLength,boutNo,vep,center,year
114303,40,1,16,0,1158
114303,40,1,16,0,1159
114303,40,1,16,0,1160
114303,40,1,16,0,1161
114303,40,1,16,0,1162
114303,40,1,16,0,1163
115048,40,8,16,0,1123
115048,40,8,16,0,1124
115048,40,8,16,0,1125
115048,40,8,16,0,1126
115048,40,8,16,0,1127
115048,40,8,16,0,1128
115048,40,8,16,0,1129
115048,40,8,16,0,1130
115048,40,8,16,0,1131
115048,40,8,16,0,1132
115048,40,8,16,0,1133
115048,40,8,16,0,1134
115048,40,8,16,0,1135
115048,40,8,16,0,1136
115048,40,8,16,0,1137
115048,40,8,16,0,1138
115048,40,8,16,0,1139
115048,40,8,16,0,1140
115048,40,8,16,0,1141
115048,40,8,16,0,1142
115048,40,8,16,0,1143
115048,40,8,16,0,1144
115048,40,8,16,0,1145
115048,40,8,16,0,1146
115048,40,8,16,0,1147
115048,40,8,16,0,1148
115048,40,8,16,0,1149
115048,40,8,16,0,1150
115048,40,8,16,0,1151
115048,40,8,16,0,1152
115048,40,8,16,0,1153
115048,40,8,16,0,1154
115048,40,8,16,0,1155
115048,40,8,16,0,1156
115048,40,8,16,0,1157
115048,40,8,16,0,1158
115048,40,8,16,0,1159
115048,40,8,16,0,1160
115048,40,8,16,0,1161
115048,40,8,16,0,1162
115048,40,8,16,0,1163
115147,65,1,17,0,1123
115147,65,1,17,0,1124
115147,65,1,17,0,1125
115147,65,1,17,0,1126
115147,65,1,17,0,1127
115147,65,1,17,0,1128
115147,65,1,17,0,1129
115147,65,1,17,0,1130
115147,65,1,17,0,1131
115147,65,1,17,0,1132
115147,65,1,17,0,1133
115147,65,1,17,0,1134
115147,65,1,17,0,1135
115147,65,1,17,0,1136
115147,65,1,17,0,1137
115147,65,1,17,0,1138
115147,65,1,17,0,1139
115147,65,1,17,0,1140
115147,65,1,17,0,1141
115147,65,1,17,0,1142
115147,65,1,17,0,1143
115147,65,1,17,0,1144
115147,65,1,17,0,1145
115147,65,1,17,0,1146
115147,65,1,17,0,1147
115147,65,1,17,0,1148
115147,65,1,17,0,1149
115147,65,1,17,0,1150
115147,65,1,17,0,1151
115147,65,1,17,0,1152
115147,65,1,17,0,1153
115147,65,1,17,0,1154
115147,65,1,17,0,1155
115147,65,1,17,0,1156
115147,65,1,17,0,1157
115147,65,1,17,0,1158
115147,65,1,17,0,1159
115147,65,1,17,0,1160
115147,65,1,17,0,1161
115147,65,1,17,0,1162
115147,65,1,17,0,1163
115147,65,1,17,0,1164
115147,65,1,17,0,1165
115147,65,1,17,0,1166
115147,65,1,17,0,1167
115147,65,1,17,0,1168
115147,65,1,17,0,1169
115147,65,1,17,0,1170
115147,65,1,17,0,1171
115147,65,1,17,0,1172
115147,65,1,17,0,1173
115147,65,1,17,0,1174
115147,65,1,17,0,1175
115147,65,1,17,0,1176
115147,65,1,17,0,1177
115147,65,1,17,0,1178
115147,65,1,17,0,1179
115147,65,1,17,0,1180
115147,65,1,17,0,1181
115147,65,1,17,0,1182
115147,65,1,17,0,1183
115147,65,1,17,0,1184
115147,65,1,17,0,1185
115147,65,1,17,0,1186
115147,65,1,17,0,1187
115147,65,1,17,0,1188
115192,40,1,16,0,1123
115192,40,1,16,0,1124
115192,40,1,16,0,1125
115192,40,1,16,0,1126
115192,40,1,16,0,1127
115192,40,1,16,0,1128
115192,40,1,16,0,1129
115192,40,1,16,0,1130
115192,40,1,16,0,1131
115192,40,1,16,0,1132
115192,40,1,16,0,1133
115192,40,1,16,0,1134
115192,40,1,16,0,1135
115192,40,1,16,0,1136
115192,40,1,16,0,1137
115192,40,1,16,0,1138
115192,40,1,16,0,1139
115192,40,1,16,0,1140
115192,40,1,16,0,1141
115192,40,1,16,0,1142
115192,40,1,16,0,1143
115192,40,1,16,0,1144
115192,40,1,16,0,1145
115192,40,1,16,0,1146
115192,40,1,16,0,1147
115192,40,1,16,0,1148
115192,40,1,16,0,1149
115192,40,1,16,0,1150
115192,40,1,16,0,1151
115192,40,1,16,0,1152
115192,40,1,16,0,1153
115192,40,1,16,0,1154
115192,40,1,16,0,1155
115192,40,1,16,0,1156
115192,40,1,16,0,1157
115192,40,1,16,0,1158
115192,40,1,16,0,1159
115192,40,1,16,0,1160
115192,40,1,16,0,1161
115192,40,1,16,0,1162
115192,40,1,16,0,1163
115340,40,3,16,0,1123
115340,40,3,16,0,1124
115340,40,3,16,0,1125
115340,40,3,16,0,1126
115340,40,3,16,0,1127
115340,40,3,16,0,1128
115340,40,3,16,0,1129
115340,40,3,16,0,1130
115340,40,3,16,0,1131
115340,40,3,16,0,1132
115340,40,3,16,0,1133
115340,40,3,16,0,1134
115340,40,3,16,0,1135
115340,40,3,16,0,1136
115340,40,3,16,0,1137
115340,40,3,16,0,1138
115340,40,3,16,0,1139
115340,40,3,16,0,1140
115340,40,3,16,0,1141
115340,40,3,16,0,1142
115340,40,3,16,0,1143
115340,40,3,16,0,1144
115340,40,3,16,0,1145
115340,40,3,16,0,1146
115340,40,3,16,0,1147
115340,40,3,16,0,1148
115340,40,3,16,0,1149
115340,40,3,16,0,1150
115340,40,3,16,0,1151
115340,40,3,16,0,1152
115340,40,3,16,0,1153
115340,40,3,16,0,1154
115340,40,3,16,0,1155
115340,40,3,16,0,1156
115340,40,3,16,0,1157
115340,40,3,16,0,1158
115340,40,3,16,0,1159
115340,40,3,16,0,1160
115340,40,3,16,0,1161
115340,40,3,16,0,1162
115340,40,3,16,0,1163
115358,7,6,15,0,1123
115358,7,6,15,0,1124
115358,7,6,15,0,1125
115358,7,6,15,0,1126
115358,7,6,15,0,1127
115358,7,6,15,0,1128
115358,7,6,15,0,1129
115358,7,6,15,0,1130
116852,40,1,16,0,1123
116852,40,1,16,0,1124
116852,40,1,16,0,1125
116852,40,1,16,0,1126
116852,40,1,16,0,1127
116852,40,1,16,0,1128
116852,40,1,16,0,1129
116852,40,1,16,0,1130
116852,40,1,16,0,1131
116852,40,1,16,0,1132
116852,40,1,16,0,1133
116852,40,1,16,0,1134
116852,40,1,16,0,1135
116852,40,1,16,0,1136
116852,40,1,16,0,1137
116852,40,1,16,0,1138
116852,40,1,16,0,1139
116852,40,1,16,0,1140
116852,40,1,16,0,1141
116852,40,1,16,0,1142
116852,40,1,16,0,1143
116852,40,1,16,0,1144
116852,40,1,16,0,1145
116852,40,1,16,0,1146
116852,40,1,16,0,1147
116852,40,1,16,0,1148
116852,40,1,16,0,1149
116852,40,1,16,0,1150
116852,40,1,16,0,1151
116852,40,1,16,0,1152
116852,40,1,16,0,1153
116852,40,1,16,0,1154
116852,40,1,16,0,1155
116852,40,1,16,0,1156
116852,40,1,16,0,1157
116852,40,1,16,0,1158
116852,40,1,16,0,1159
116852,40,1,16,0,1160
116852,40,1,16,0,1161
116852,40,1,16,0,1162
116852,40,1,16,0,1163
117776,46,2,16,0,1123
117776,46,2,16,0,1124
117776,46,2,16,0,1125
117776,46,2,16,0,1126
117776,46,2,16,0,1127
117776,46,2,16,0,1128
117776,46,2,16,0,1129
117776,46,2,16,0,1130
117776,46,2,16,0,1131
117776,46,2,16,0,1132
117776,46,2,16,0,1133
117776,46,2,16,0,1134
117776,46,2,16,0,1135
117776,46,2,16,0,1136
117776,46,2,16,0,1137
117776,46,2,16,0,1138
117776,46,2,16,0,1139
117776,46,2,16,0,1140
117776,46,2,16,0,1141
117776,46,2,16,0,1142
117776,46,2,16,0,1143
117776,46,2,16,0,1144
117776,46,2,16,0,1145
117776,46,2,16,0,1146
117776,46,2,16,0,1147
117776,46,2,16,0,1148
117776,46,2,16,0,1149
117776,46,2,16,0,1150
117776,46,2,16,0,1151
117776,46,2,16,0,1152
117776,46,2,16,0,1153
117776,46,2,16,0,1154
117776,46,2,16,0,1155
117776,46,2,16,0,1156
117776,46,2,16,0,1157
117776,46,2,16,0,1158
117776,46,2,16,0,1159
117776,46,2,16,0,1160
117776,46,2,16,0,1161
117776,46,2,16,0,1162
117776,46,2,16,0,1163
117776,46,2,16,0,1164
117776,46,2,16,0,1165
117776,46,2,16,0,1166
117776,46,2,16,0,1167
117776,46,2,16,0,1168
117776,46,2,16,0,1169
118242,40,1,16,0,1123
118242,40,1,16,0,1124
118242,40,1,16,0,1125
118242,40,1,16,0,1126
118242,40,1,16,0,1127
118242,40,1,16,0,1128
118242,40,1,16,0,1129
118242,40,1,16,0,1130
118242,40,1,16,0,1131
118242,40,1,16,0,1132
118242,40,1,16,0,1133
118242,40,1,16,0,1134
118242,40,1,16,0,1135
118242,40,1,16,0,1136
118242,40,1,16,0,1137
118242,40,1,16,0,1138
118242,40,1,16,0,1139
118242,40,1,16,0,1140
118242,40,1,16,0,1141
118242,40,1,16,0,1142
118242,40,1,16,0,1143
118242,40,1,16,0,1144
118242,40,1,16,0,1145
118242,40,1,16,0,1146
118242,40,1,16,0,1147
118242,40,1,16,0,1148
118242,40,1,16,0,1149
118242,40,1,16,0,1150
118242,40,1,16,0,1151
118242,40,1,16,0,1152
118242,40,1,16,0,1153
118242,40,1,16,0,1154
118242,40,1,16,0,1155
118242,40,1,16,0,1156
118242,40,1,16,0,1157
118242,40,1,16,0,1158
118242,40,1,16,0,1159
118242,40,1,16,0,1160
118242,40,1,16,0,1161
118242,40,1,16,0,1162
118242,40,1,16,0,1163
118514,40,1,16,0,1123
118514,40,1,16,0,1124
118514,40,1,16,0,1125
118514,40,1,16,0,1126
118514,40,1,16,0,1127
118514,40,1,16,0,1128
118514,40,1,16,0,1129
118514,40,1,16,0,1130
118514,40,1,16,0,1131
118514,40,1,16,0,1132
118514,40,1,16,0,1133
118514,40,1,16,0,1134
118514,40,1,16,0,1135
118514,40,1,16,0,1136
118514,40,1,16,0,1137
118514,40,1,16,0,1138
118514,40,1,16,0,1139
118514,40,1,16,0,1140
118514,40,1,16,0,1141
118514,40,1,16,0,1142
118514,40,1,16,0,1143
118514,40,1,16,0,1144
118514,40,1,16,0,1145
118514,40,1,16,0,1146
118514,40,1,16,0,1147
118514,40,1,16,0,1148
118514,40,1,16,0,1149
118514,40,1,16,0,1150
118514,40,1,16,0,1151
118514,40,1,16,0,1152
118514,40,1,16,0,1153
118514,40,1,16,0,1154
118514,40,1,16,0,1155
118514,40,1,16,0,1156
118514,40,1,16,0,1157
118514,40,1,16,0,1158
118514,40,1,16,0,1159
118514,40,1,16,0,1160
118514,40,1,16,0,1161
118514,40,1,16,0,1162
118514,40,1,16,0,1163
118609,40,1,16,0,1123
118609,40,1,16,0,1124
118609,40,1,16,0,1125
118609,40,1,16,0,1126
118609,40,1,16,0,1127
118609,40,1,16,0,1128
118609,40,1,16,0,1129
118609,40,1,16,0,1130
118609,40,1,16,0,1131
118609,40,1,16,0,1132
118609,40,1,16,0,1133
118609,40,1,16,0,1134
118609,40,1,16,0,1135
118609,40,1,16,0,1136
118609,40,1,16,0,1137
118609,40,1,16,0,1138
118609,40,1,16,0,1139
118609,40,1,16,0,1140
118609,40,1,16,0,1141
118609,40,1,16,0,1142
118609,40,1,16,0,1143
118609,40,1,16,0,1144
118609,40,1,16,0,1145
118609,40,1,16,0,1146
118609,40,1,16,0,1147
118609,40,1,16,0,1148
118609,40,1,16,0,1149
118609,40,1,16,0,1150
118609,40,1,16,0,1151
118609,40,1,16,0,1152
118609,40,1,16,0,1153
118609,40,1,16,0,1154
118609,40,1,16,0,1155
118609,40,1,16,0,1156
118609,40,1,16,0,1157
118609,40,1,16,0,1158
118609,40,1,16,0,1159
118609,40,1,16,0,1160
118609,40,1,16,0,1161
118609,40,1,16,0,1162
118609,40,1,16,0,1163
119143,54,1,16,0,1123
119143,54,1,16,0,1124
119143,54,1,16,0,1125
119143,54,1,16,0,1126
119143,54,1,16,0,1127
119143,54,1,16,0,1128
119143,54,1,16,0,1129
119143,54,1,16,0,1130
119143,54,1,16,0,1131
119143,54,1,16,0,1132
119143,54,1,16,0,1133
119143,54,1,16,0,1134
119143,54,1,16,0,1135
119143,54,1,16,0,1136
119143,54,1,16,0,1137
119143,54,1,16,0,1138
119143,54,1,16,0,1139
119143,54,1,16,0,1140
119143,54,1,16,0,1141
119143,54,1,16,0,1142
119143,54,1,16,0,1143
119143,54,1,16,0,1144
119143,54,1,16,0,1145
119143,54,1,16,0,1146
119143,54,1,16,0,1147
119143,54,1,16,0,1148
119143,54,1,16,0,1149
119143,54,1,16,0,1150
119143,54,1,16,0,1151
119143,54,1,16,0,1152
119143,54,1,16,0,1153
119143,54,1,16,0,1154
119143,54,1,16,0,1155
119143,54,1,16,0,1156
119143,54,1,16,0,1157
119143,54,1,16,0,1158
119143,54,1,16,0,1159
119143,54,1,16,0,1160
119143,54,1,16,0,1161
119143,54,1,16,0,1162
119143,54,1,16,0,1163
119143,54,1,16,0,1164
119143,54,1,16,0,1165
119143,54,1,16,0,1166
119143,54,1,16,0,1167
119143,54,1,16,0,1168
119143,54,1,16,0,1169
119143,54,1,16,0,1170
119143,54,1,16,0,1171
119143,54,1,16,0,1172
119143,54,1,16,0,1173
119143,54,1,16,0,1174
119143,54,1,16,0,1175
119143,54,1,16,0,1176
119143,54,1,16,0,1177
122032,10,1,15,0,1123
122032,10,1,15,0,1124
122032,10,1,15,0,1125
122032,10,1,15,0,1126
122032,10,1,15,0,1127
122032,10,1,15,0,1128
122032,10,1,15,0,1129
122032,10,1,15,0,1130
122032,10,1,15,0,1131
122032,10,1,15,0,1132
122032,10,1,15,0,1133
122455,40,1,16,0,1123
122455,40,1,16,0,1124
122455,40,1,16,0,1125
122455,40,1,16,0,1126
122455,40,1,16,0,1127
122455,40,1,16,0,1128
122455,40,1,16,0,1129
122455,40,1,16,0,1130
122455,40,1,16,0,1131
122455,40,1,16,0,1132
122455,40,1,16,0,1133
122455,40,1,16,0,1134
122455,40,1,16,0,1135
122455,40,1,16,0,1136
122455,40,1,16,0,1137
122455,40,1,16,0,1138
122455,40,1,16,0,1139
122455,40,1,16,0,1140
122455,40,1,16,0,1141
122455,40,1,16,0,1142
122455,40,1,16,0,1143
122455,40,1,16,0,1144
122455,40,1,16,0,1145
122455,40,1,16,0,1146
122455,40,1,16,0,1147
122455,40,1,16,0,1148
122455,40,1,16,0,1149
122455,40,1,16,0,1150
122455,40,1,16,0,1151
122455,40,1,16,0,1152
122455,40,1,16,0,1153
122455,40,1,16,0,1154
122455,40,1,16,0,1155
122455,40,1,16,0,1156
122455,40,1,16,0,1157
122455,40,1,16,0,1158
122455,40,1,16,0,1159
122455,40,1,16,0,1160
122455,40,1,16,0,1161
122455,40,1,16,0,1162
122455,40,1,16,0,1163
122772,40,1,16,0,1123
122772,40,1,16,0,1124
122772,40,1,16,0,1125
122772,40,1,16,0,1126
122772,40,1,16,0,1127
122772,40,1,16,0,1128
122772,40,1,16,0,1129
122772,40,1,16,0,1130
122772,40,1,16,0,1131
122772,40,1,16,0,1132
122772,40,1,16,0,1133
122772,40,1,16,0,1134
122772,40,1,16,0,1135
122772,40,1,16,0,1136
122772,40,1,16,0,1137
122772,40,1,16,0,1138
122772,40,1,16,0,1139
122772,40,1,16,0,1140
122772,40,1,16,0,1141
122772,40,1,16,0,1142
122772,40,1,16,0,1143
122772,40,1,16,0,1144
122772,40,1,16,0,1145
122772,40,1,16,0,1146
122772,40,1,16,0,1147
122772,40,1,16,0,1148
122772,40,1,16,0,1149
122772,40,1,16,0,1150
122772,40,1,16,0,1151
122772,40,1,16,0,1152
122772,40,1,16,0,1153
122772,40,1,16,0,1154
122772,40,1,16,0,1155
122772,40,1,16,0,1156
122772,40,1,16,0,1157
122772,40,1,16,0,1158
122772,40,1,16,0,1159
122772,40,1,16,0,1160
122772,40,1,16,0,1161
122772,40,1,16,0,1162
122772,40,1,16,0,1163
123057,40,1,16,0,1123
123057,40,1,16,0,1124
123057,40,1,16,0,1125
123057,40,1,16,0,1126
123057,40,1,16,0,1127
123057,40,1,16,0,1128
123057,40,1,16,0,1129
123057,40,1,16,0,1130
123057,40,1,16,0,1131
123057,40,1,16,0,1132
123057,40,1,16,0,1133
123057,40,1,16,0,1134
123057,40,1,16,0,1135
123057,40,1,16,0,1136
123057,40,1,16,0,1137
123057,40,1,16,0,1138
123057,40,1,16,0,1139
123057,40,1,16,0,1140
123057,40,1,16,0,1141
123057,40,1,16,0,1142
123057,40,1,16,0,1143
123057,40,1,16,0,1144
123057,40,1,16,0,1145
123057,40,1,16,0,1146
123057,40,1,16,0,1147
123057,40,1,16,0,1148
123057,40,1,16,0,1149
123057,40,1,16,0,1150
123057,40,1,16,0,1151
123057,40,1,16,0,1152
123057,40,1,16,0,1153
123057,40,1,16,0,1154
123057,40,1,16,0,1155
123057,40,1,16,0,1156
123057,40,1,16,0,1157
123057,40,1,16,0,1158
123057,40,1,16,0,1159
123057,40,1,16,0,1160
123057,40,1,16,0,1161
123057,40,1,16,0,1162
123057,40,1,16,0,1163
123586,39,1,16,0,1123
123586,39,1,16,0,1124
123586,39,1,16,0,1125
123586,39,1,16,0,1126
123586,39,1,16,0,1127
123586,39,1,16,0,1128
123586,39,1,16,0,1129
123586,39,1,16,0,1130
123586,39,1,16,0,1131
123586,39,1,16,0,1132
123586,39,1,16,0,1133
123586,39,1,16,0,1134
123586,39,1,16,0,1135
123586,39,1,16,0,1136
123586,39,1,16,0,1137
123586,39,1,16,0,1138
123586,39,1,16,0,1139
123586,39,1,16,0,1140
123586,39,1,16,0,1141
123586,39,1,16,0,1142
123586,39,1,16,0,1143
123586,39,1,16,0,1144
123586,39,1,16,0,1145
123586,39,1,16,0,1146
123586,39,1,16,0,1147
123586,39,1,16,0,1148
123586,39,1,16,0,1149
123586,39,1,16,0,1150
123586,39,1,16,0,1151
123586,39,1,16,0,1152
123586,39,1,16,0,1153
123586,39,1,16,0,1154
123586,39,1,16,0,1155
123586,39,1,16,0,1156
123586,39,1,16,0,1157
123586,39,1,16,0,1158
123586,39,1,16,0,1159
123586,39,1,16,0,1160
123586,39,1,16,0,1161
123586,39,1,16,0,1162
123823,40,1,16,0,1123
123823,40,1,16,0,1124
123823,40,1,16,0,1125
123823,40,1,16,0,1126
123823,40,1,16,0,1127
123823,40,1,16,0,1128
123823,40,1,16,0,1129
123823,40,1,16,0,1130
123823,40,1,16,0,1131
123823,40,1,16,0,1132
123823,40,1,16,0,1133
123823,40,1,16,0,1134
123823,40,1,16,0,1135
123823,40,1,16,0,1136
123823,40,1,16,0,1137
123823,40,1,16,0,1138
123823,40,1,16,0,1139
123823,40,1,16,0,1140
123823,40,1,16,0,1141
123823,40,1,16,0,1142
123823,40,1,16,0,1143
123823,40,1,16,0,1144
123823,40,1,16,0,1145
123823,40,1,16,0,1146
123823,40,1,16,0,1147
123823,40,1,16,0,1148
123823,40,1,16,0,1149
123823,40,1,16,0,1150
123823,40,1,16,0,1151
123823,40,1,16,0,1152
123823,40,1,16,0,1153
123823,40,1,16,0,1154
123823,40,1,16,0,1155
123823,40,1,16,0,1156
123823,40,1,16,0,1157
123823,40,1,16,0,1158
123823,40,1,16,0,1159
123823,40,1,16,0,1160
123823,40,1,16,0,1161
123823,40,1,16,0,1162
123823,40,1,16,0,1163
124925,54,1,16,0,1123
124925,54,1,16,0,1124
124925,54,1,16,0,1125
124925,54,1,16,0,1126
124925,54,1,16,0,1127
124925,54,1,16,0,1128
124925,54,1,16,0,1129
124925,54,1,16,0,1130
124925,54,1,16,0,1131
124925,54,1,16,0,1132
124925,54,1,16,0,1133
124925,54,1,16,0,1134
124925,54,1,16,0,1135
124925,54,1,16,0,1136
124925,54,1,16,0,1137
124925,54,1,16,0,1138
124925,54,1,16,0,1139
124925,54,1,16,0,1140
124925,54,1,16,0,1141
124925,54,1,16,0,1142
124925,54,1,16,0,1143
124925,54,1,16,0,1144
124925,54,1,16,0,1145
124925,54,1,16,0,1146
124925,54,1,16,0,1147
124925,54,1,16,0,1148
124925,54,1,16,0,1149
124925,54,1,16,0,1150
124925,54,1,16,0,1151
124925,54,1,16,0,1152
124925,54,1,16,0,1153
124925,54,1,16,0,1154
124925,54,1,16,0,1155
124925,54,1,16,0,1156
124925,54,1,16,0,1157
124925,54,1,16,0,1158
124925,54,1,16,0,1159
124925,54,1,16,0,1160
124925,54,1,16,0,1161
124925,54,1,16,0,1162
124925,54,1,16,0,1163
124925,54,1,16,0,1164
124925,54,1,16,0,1165
124925,54,1,16,0,1166
124925,54,1,16,0,1167
124925,54,1,16,0,1168
124925,54,1,16,0,1169
124925,54,1,16,0,1170
124925,54,1,16,0,1171
124925,54,1,16,0,1172
124925,54,1,16,0,1173
124925,54,1,16,0,1174
124925,54,1,16,0,1175
124925,54,1,16,0,1176
124925,54,1,16,0,1177
125378,40,1,16,0,1123
125378,40,1,16,0,1124
125378,40,1,16,0,1125
125378,40,1,16,0,1126
125378,40,1,16,0,1127
125378,40,1,16,0,1128
125378,40,1,16,0,1129
125378,40,1,16,0,1130
125378,40,1,16,0,1131
125378,40,1,16,0,1132
125378,40,1,16,0,1133
125378,40,1,16,0,1134
125378,40,1,16,0,1135
125378,40,1,16,0,1136
125378,40,1,16,0,1137
125378,40,1,16,0,1138
125378,40,1,16,0,1139
125378,40,1,16,0,1140
125378,40,1,16,0,1141
125378,40,1,16,0,1142
125378,40,1,16,0,1143
125378,40,1,16,0,1144
125378,40,1,16,0,1145
125378,40,1,16,0,1146
125378,40,1,16,0,1147
125378,40,1,16,0,1148
125378,40,1,16,0,1149
125378,40,1,16,0,1150
125378,40,1,16,0,1151
125378,40,1,16,0,1152
125378,40,1,16,0,1153
125378,40,1,16,0,1154
125378,40,1,16,0,1155
125378,40,1,16,0,1156
125378,40,1,16,0,1157
125378,40,1,16,0,1158
125378,40,1,16,0,1159
125378,40,1,16,0,1160
125378,40,1,16,0,1161
125378,40,1,16,0,1162
125378,40,1,16,0,1163
125479,40,1,16,0,1123
125479,40,1,16,0,1124
125479,40,1,16,0,1125
125479,40,1,16,0,1126
125479,40,1,16,0,1127
125479,40,1,16,0,1128
125479,40,1,16,0,1129
125479,40,1,16,0,1130
125479,40,1,16,0,1131
125479,40,1,16,0,1132
125479,40,1,16,0,1133
125479,40,1,16,0,1134
125479,40,1,16,0,1135
125479,40,1,16,0,1136
125479,40,1,16,0,1137
125479,40,1,16,0,1138
125479,40,1,16,0,1139
125479,40,1,16,0,1140
125479,40,1,16,0,1141
125479,40,1,16,0,1142
125479,40,1,16,0,1143
125479,40,1,16,0,1144
125479,40,1,16,0,1145
125479,40,1,16,0,1146
125479,40,1,16,0,1147
125479,40,1,16,0,1148
125479,40,1,16,0,1149
125479,40,1,16,0,1150
125479,40,1,16,0,1151
125479,40,1,16,0,1152
125479,40,1,16,0,1153
125479,40,1,16,0,1154
125479,40,1,16,0,1155
125479,40,1,16,0,1156
125479,40,1,16,0,1157
125479,40,1,16,0,1158
125479,40,1,16,0,1159
125479,40,1,16,0,1160
125479,40,1,16,0,1161
125479,40,1,16,0,1162
125479,40,1,16,0,1163
126969,40,1,16,0,1123
126969,40,1,16,0,1124
126969,40,1,16,0,1125
126969,40,1,16,0,1126
126969,40,1,16,0,1127
126969,40,1,16,0,1128
126969,40,1,16,0,1129
126969,40,1,16,0,1130
126969,40,1,16,0,1131
126969,40,1,16,0,1132
126969,40,1,16,0,1133
126969,40,1,16,0,1134
126969,40,1,16,0,1135
126969,40,1,16,0,1136
126969,40,1,16,0,1137
126969,40,1,16,0,1138
126969,40,1,16,0,1139
126969,40,1,16,0,1140
126969,40,1,16,0,1141
126969,40,1,16,0,1142
126969,40,1,16,0,1143
126969,40,1,16,0,1144
126969,40,1,16,0,1145
126969,40,1,16,0,1146
126969,40,1,16,0,1147
126969,40,1,16,0,1148
126969,40,1,16,0,1149
126969,40,1,16,0,1150
126969,40,1,16,0,1151
126969,40,1,16,0,1152
126969,40,1,16,0,1153
126969,40,1,16,0,1154
126969,40,1,16,0,1155
126969,40,1,16,0,1156
126969,40,1,16,0,1157
126969,40,1,16,0,1158
126969,40,1,16,0,1159
126969,40,1,16,0,1160
126969,40,1,16,0,1161
126969,40,1,16,0,1162
126969,40,1,16,0,1163
127513,40,1,16,0,1123
127513,40,1,16,0,1124
127513,40,1,16,0,1125
127513,40,1,16,0,1126
127513,40,1,16,0,1127
127513,40,1,16,0,1128
127513,40,1,16,0,1129
127513,40,1,16,0,1130
127513,40,1,16,0,1131
127513,40,1,16,0,1132
127513,40,1,16,0,1133
127513,40,1,16,0,1134
127513,40,1,16,0,1135
127513,40,1,16,0,1136
127513,40,1,16,0,1137
127513,40,1,16,0,1138
127513,40,1,16,0,1139
127513,40,1,16,0,1140
127513,40,1,16,0,1141
127513,40,1,16,0,1142
127513,40,1,16,0,1143
127513,40,1,16,0,1144
127513,40,1,16,0,1145
127513,40,1,16,0,1146
127513,40,1,16,0,1147
127513,40,1,16,0,1148
127513,40,1,16,0,1149
127513,40,1,16,0,1150
127513,40,1,16,0,1151
127513,40,1,16,0,1152
127513,40,1,16,0,1153
127513,40,1,16,0,1154
127513,40,1,16,0,1155
127513,40,1,16,0,1156
127513,40,1,16,0,1157
127513,40,1,16,0,1158
127513,40,1,16,0,1159
127513,40,1,16,0,1160
127513,40,1,16,0,1161
127513,40,1,16,0,1162
127513,40,1,16,0,1163
128245,38,3,16,0,1123
128245,38,3,16,0,1124
128245,38,3,16,0,1125
128245,38,3,16,0,1126
128245,38,3,16,0,1127
128245,38,3,16,0,1128
128245,38,3,16,0,1129
128245,38,3,16,0,1130
128245,38,3,16,0,1131
128245,38,3,16,0,1132
128245,38,3,16,0,1133
128245,38,3,16,0,1134
128245,38,3,16,0,1135
128245,38,3,16,0,1136
128245,38,3,16,0,1137
128245,38,3,16,0,1138
128245,38,3,16,0,1139
128245,38,3,16,0,1140
128245,38,3,16,0,1141
128245,38,3,16,0,1142
128245,38,3,16,0,1143
128245,38,3,16,0,1144
128245,38,3,16,0,1145
128245,38,3,16,0,1146
128245,38,3,16,0,1147
128245,38,3,16,0,1148
128245,38,3,16,0,1149
128245,38,3,16,0,1150
128245,38,3,16,0,1151
128245,38,3,16,0,1152
128245,38,3,16,0,1153
128245,38,3,16,0,1154
128245,38,3,16,0,1155
128245,38,3,16,0,1156
128245,38,3,16,0,1157
128245,38,3,16,0,1158
128245,38,3,16,0,1159
128245,38,3,16,0,1160
128245,38,3,16,0,1161
129717,40,1,16,0,1123
129717,40,1,16,0,1124
129717,40,1,16,0,1125
129717,40,1,16,0,1126
129717,40,1,16,0,1127
129717,40,1,16,0,1128
129717,40,1,16,0,1129
129717,40,1,16,0,1130
129717,40,1,16,0,1131
129717,40,1,16,0,1132
129717,40,1,16,0,1133
129717,40,1,16,0,1134
129717,40,1,16,0,1135
129717,40,1,16,0,1136
129717,40,1,16,0,1137
129717,40,1,16,0,1138
129717,40,1,16,0,1139
129717,40,1,16,0,1140
129717,40,1,16,0,1141
129717,40,1,16,0,1142
129717,40,1,16,0,1143
129717,40,1,16,0,1144
129717,40,1,16,0,1145
129717,40,1,16,0,1146
129717,40,1,16,0,1147
129717,40,1,16,0,1148
129717,40,1,16,0,1149
129717,40,1,16,0,1150
129717,40,1,16,0,1151
129717,40,1,16,0,1152
129717,40,1,16,0,1153
129717,40,1,16,0,1154
129717,40,1,16,0,1155
129717,40,1,16,0,1156
129717,40,1,16,0,1157
129717,40,1,16,0,1158
129717,40,1,16,0,1159
129717,40,1,16,0,1160
129717,40,1,16,0,1161
129717,40,1,16,0,1162
129717,40,1,16,0,1163
5804,39,1,16,0,1124
5804,39,1,16,0,1125
5804,39,1,16,0,1126
5804,39,1,16,0,1127
5804,39,1,16,0,1128
5804,39,1,16,0,1129
5804,39,1,16,0,1130
5804,39,1,16,0,1131
5804,39,1,16,0,1132
5804,39,1,16,0,1133
5804,39,1,16,0,1134
5804,39,1,16,0,1135
5804,39,1,16,0,1136
5804,39,1,16,0,1137
5804,39,1,16,0,1138
