SITE_NO,SITE_ID,dummyCell
5MV3440,24924,89517
5MV3442,24926,114846
5MV345,24934,48597
5MV3479,24966,61351
5MV3483,24971,90307
5MV3491,24980,55153
5MV3499,24983,16136
5MV3507,24993,54495
5MV3509,24995,29804
5MV3511,24998,64546
5MV3517,25004,11892
5MV3534,25023,125051
5MV3536,25025,11892
5MV3539,25028,40680
5MV3558,25048,113919
5MV3559,25049,10712
5MV3561,25052,42118
5MV3562,25053,67137
5MV3563,25054,10712
5MV3601,25097,67137
5MV3603,25099,76033
5MV3605,25101,79911
5MV3607,25103,76033
5MV3609,25105,80658
5MV3617,25114,13714
5MV3626,25124,90699
5MV3630,25129,21512
5MV3634,25133,33763
5MV3638,25137,105929
5MV3646,25146,91841
5MV3664,25166,46826
5MV3676,25179,112866
5MV3682,25186,20210
5MV3683,25187,43102
5MV3684,25188,42781
5MV3728,25233,41280
5MV3731,25237,82549
5MV379,25301,120242
5MV380,25313,120242
5MV3811,25325,15852
5MV3817,25331,63508
5MV3823,25338,22245
5MV3825,25340,12031
5MV3827,25342,12031
5MV3834,25350,83342
5MV3839,25355,56092
5MV384,25356,73456
5MV3846,25363,7552
5MV3849,25366,60527
5MV385,25367,70693
5MV3851,25369,60527
5MV3855,25373,106634
5MV3862,25381,33193
5MV3877,25397,112802
5MV390,25422,70693
5MV4,25470,93411
5MV4003,25475,67942
5MV4007,25479,78518
5MV401,25482,13082
5MV4011,25484,55959
5MV4017,25490,94357
5MV4019,25492,44887
5MV4033,25508,108948
5MV4045,25521,40866
5MV4055,25531,109770
5MV4056,25532,124898
5MV4068,25545,74557
5MV4069,25546,55577
5MV4072,25550,103963
5MV4083,25551,9177
5MV4086,25554,34695
5MV4087,25555,44887
5MV4093,25562,94095
5MV4096,25565,66764
5MV4112,25584,83200
5MV4114,25586,24180
5MV4123,25596,64445
5MV4131,25605,18057
5MV4136,25610,110692
5MV4152,25628,32233
5MV4163,25640,53146
5MV4614,25647,53927
5MV4616,25649,98555
5MV554,25663,39135
5MV4164,25676,53146
5MV4177,25690,51097
5MV4186,25700,124177
5MV419,25704,25087
5MV4206,25722,42913
5MV4207,25723,129177
5MV4208,25724,52135
5MV421,25726,25087
5MV4229,25746,12624
5MV4240,25759,50212
5MV4244,25763,20039
5MV4251,25771,128672
5MV4253,25773,114498
5MV4268,25789,44321
5MV4289,25809,61556
5MV4295,25816,103862
5MV4296,25817,9991
5MV4298,25819,58857
5MV4300,25822,69427
5MV4304,25826,103862
5MV4308,25830,94306
5MV4311,25834,33090
5MV4319,25842,61556
5MV4329,25853,36347
5MV4331,25856,40680
5MV4337,25862,63482
5MV4340,25866,119915
5MV4341,25867,102721
5MV4361,25888,110262
5MV4367,25894,90699
5MV4408,25920,57763
5MV442,25923,45854
5MV4420,25924,91991
5MV448,25931,109350
5MV449,25932,45854
5MV4501,25936,79925
5MV4507,25942,12324
5MV4517,25953,25818
5MV4558,25988,30253
5MV4574,26006,91703
5MV4592,26023,109935
5MV4622,26045,112803
5MV4627,26050,98919
5MV464,26056,114173
5MV4643,26059,39731
5MV469,26102,114173
5MV4696,26109,109935
5MV4701,26116,30708
5MV4706,26121,69807
5MV4715,26131,120668
5MV4752,26160,127555
5MV4795,26172,12741
5MV4808,26184,120242
5MV4815,26191,90077
5MV484,26213,30415
5MV4849,26223,109009
5MV4868,26244,108722
5MV502,26275,93985
5MV504,26277,117965
5MV506,26279,113773
5MV507,26280,113773
5MV508,26281,113773
5MV509,26282,37863
5MV515,26289,60805
5MV519,26293,60607
5MV521,26296,106409
5MV535,26310,9071
5MV538,26313,118052
5MV541,26317,94095
5MV542,26318,94457
5MV546,26322,119206
5MV548,26324,113225
5MV552,26329,79954
5MV560,26333,51084
5MV594,26368,94618
5MV613,26390,120590
5MV614,26391,14867
5MV619,26396,92631
5MV626,26404,27368
5MV634,26413,56685
5MV635,26414,54426
5MV647,26424,31069
5MV648,26425,47377
5MV702,26469,68852
5MV715,26483,26256
5MV743,26514,16315
5MV747,26518,50030
5MV758,26530,51638
5MV763,26536,118052
5MV764,26537,59384
5MV766,26539,89443
5MV773,26547,65754
5MV781,26556,103452
5MV783,26558,27343
5MV892,26587,74765
5MV981,26594,70693
5MV836,26630,80404
5MV856,26652,108673
5MV896,26682,44724
5MV898,26684,45160
5MV899,26685,45160
5MV906,26694,61932
5MV911,26699,24180
5MV912,26700,74607
5MV913,26701,6641
5MV915,26703,89904
5MV919,26706,63482
5MV952,26739,67121
5MV959,26746,75846
5MV960,26748,62476
5MV971,26759,88377
5MV1138,26859,42042
5MV1139,26860,72391
5MV1186,26863,37133
5MV1237,26868,89443
5MV1240,26871,85307
5MV1517,26886,32608
5MV4416,26967,16545
5MV4820,27004,58396
5MV4821,27005,79461
5MV1645,27057,17092
5MT765,124,54476
5MT604,158,124842
5MT3807,331,59004
5MT11555,1136,26906
5MT11842,1253,27153
5MT123,1443,91783
5MT2149,2566,66851
5MT2182,2591,89526
5MT4126,3792,14336
5MT4477,3938,34340
5MT4725,4166,63416
5MT5107,16711,44236
5MT4475,16712,33206
5MT2108-2,16726,103081
5MT6970,16747,66444
5MT4802,16759,123216
5MT1825,16766,43313
5MT23,16771,73109
5MT1566,16773,83179
5MT2831,16790,65187
5MT2108-1,16805,72892
5DL27,17931,27960
5LP2164,18197,12625
5MT2150,20902,51838
5MT2155,20904,22829
5MT2156,20905,16022
5MT2157,20906,20899
5MT2347,20909,62245
5MV1229,22106,113639
5MV1200,22593,109163
5MV1241,22626,60160
5MV1406,22825,73480
5MV1449,22862,5533
5MV1930,23304,18559
5MV693,25673,120944
5MV523,26298,60607
5MV58,26352,94545
5MV625,26403,87528
5MV640,26420,72234
5MV650,26427,56492
5MV820,26613,122348
5MT2158,27072,85622
5MT11338,123,80620
5MT1,577,63123
5MT10459,696,38348
5MT10851,975,104734
5MT11787,1230,128771
5MT11861,1270,20474
5MT12205,1431,18083
5MT13091,1689,123026
5MT1805,2375,22343
5MT2193,2603,102459
5MT2433,2806,129128
5MT2848,3030,43163
5MT3,3064,22816
5MT4644,4088,60793
5MT5458,4773,64801
5MT5815,4982,11452
5MT9168,7225,31734
5MT9343,7313,8130
5MT9368,7337,118804
5MT12517,7792,18072
5MV1193,8338,21084
5MT2525,16704,19665
5MT927,16715,60374
5MT8838,16728,60811
5MT3876,16730,99248
5MT4006,16734,65073
5MT4007,16736,25328
5MT2-1,16737,47844
5MT10246,16745,85792
5MT3994,16763,98869
5MT3868,16770,99248
5MT5152,16775,116424
5MT8899,16818,65390
5MT8937,16821,71809
5MT8938,16823,68313
5MT3918,16832,118022
5MT5498,16850,48744
5MV1645,17813,17092
5DL2,17883,50938
5MT12556,18958,14581
5MT13098,19075,126306
5MT2559,20937,78860
5MT8653,21872,106261
5MV1355,22119,105657
5MT9924,22362,11567
5MT9934,22372,29624
5MV1285,22671,87078
5MV13,22687,124099
5MV1320,22711,34986
5MV1321,22712,30918
5MV1368,22743,39784
5MV1448,22861,23542
5MV1452,22865,26039
5MV153,22924,106933
5MV1595,22984,110590
5MV16,22989,16155
5MV1824,23195,37807
5MV3772,25282,94155
5MV557,25665,79954
5MV514,26288,19874
5MV615,26392,124370
5MV629,26407,46754
5MT01916,30023,26189
5MT01917,30024,62355
5MT01918,30027,62355
5MT01919,30028,28372
5MT01922,30031,36250
5MT01927,30032,108779
5MT01946,30044,68526
5MT01965,30065,68113
5MT10482,30083,120395
5MT10483,30084,90800
5MT10490,30089,64838
5MT10490,30092,90800
5MT11727,30106,105658
5MT14595,30107,65590
5MT14596,30108,42681
5MT17259,30113,72155
5MT17259,30115,107047
5MT17259,30118,32179
5MT17259,30120,32179
5MT17260,30123,72155
5MT17569,30139,121838
5MT23458,30157,74428
5MT23470,30173,30030
5MT23503,30221,25661
5MT23512,30232,126118
5MV04483,30233,129326
5MT338,3380,74787
5MT6359,5422,59579
5MT7984,6468,113568
5MT4575,8434,14075
5MT10991C,8442,80712
5MT10991D,8443,80712
5MT10991G,8446,80712
5MT10991H,8447,80712
5MT10991J,8448,80712
5MT10991L,8449,80712
5MT10991M,8450,80712
5MT10991N,8451,80712
5MT10991P,8452,80712
5MT10991Q,8453,80712
5MT10991R,8454,80712
5MT10991S,17782,80712
NA,17790,8188
5MT10-12,17803,120832
NA,17816,50266
5MT2495,20921,112589
5MT2566,20940,105613
5MT2771,21029,73480
5MT2787,21035,57146
5MT4474,21306,101873
5MT9180,21938,95205
5MT9710,22132,23741
5MV1002,22439,81860
5MV101,22446,46397
5MV103,22465,46397
5MV2150,23567,118788
5MV3264,24739,29504
5MV3515,25002,43366
5MV352,25007,51569
5MV3700,25207,74557
5MV3752,25260,98034
5MV3795,25307,120944
5MV3797,25309,120944
5MV3856,25374,43827
5MV694,25674,32885
5MV4272,25794,118606
5MV4273,25795,48923
5MV482,26194,30415
5MV490,26261,14833
5MV499,26270,29892
5MV698,26464,81860
5MV699,26465,81860
5MV810,26602,102255
NA,27073,42650
5MV3278,24754,22528
5MV334,24823,128251
5MV3530,25019,118606
5MV4636,26055,53456
5MT19185,36,30647
5MT19797,42,18439
5MT11004,463,58280
5DL1663,541,108923
5MT10391,645,14243
5MT10430,677,37862
5MT10559,716,38117
5MT10566,723,69144
5MT10611,753,25195
5MT10613,755,93198
5MT10615,757,81319
5MT10825,953,26991
5MT11057,1029,91244
5MT11357,1092,39918
5MT11701,1223,109911
5MT11763,1228,35620
5MT11808,1235,112688
5MT11814,1240,51211
5MT11839,1251,101243
5MT11855,1264,36576
5MT11917,1304,109094
5MT11926,1313,100634
5MT12043,1345,16862
5MT12051,1348,59457
5MT1206,1356,56429
5MT12109,1380,87282
5MT12205,1390,26300
5MT12582,1455,20375
5MT12584,1457,89494
5MT12927,1590,121762
5MT12928,1591,78256
5MT13443,1910,110728
5MT13554,1951,54788
5MT13763,2051,41077
5MT13766,2054,109500
5MT1658,2228,52538
5MT1699,2267,122134
5MT1700,2269,38292
5MT1702,2271,120882
5MT1706,2275,6201
5MT1707,2276,6201
5MT1761,2331,51410
5MT1762,2332,45565
5MT1763,2333,124290
5MT1819,2389,11805
5MT186,2424,38659
5MT1935,2450,102786
5MT1948,2461,122910
5MT2002,2505,106370
5MT203,2526,76015
5MT2056,2539,121245
5MT2372,2759,66586
5MT2470,2837,21125
5MT2636,2921,73259
5MT265,2933,109571
5MT2797,3013,102717
5MT3036,3099,127293
5MT3802,3476,81073
5MT3953,3615,101310
5MT3966,3626,75342
5MT3985,3645,54214
5MT3987,3647,93106
5MT3993,3653,39480
5MT414,3749,50778
5MT4352,3843,22014
5MT4355,3845,12330
5MT4361,3847,110781
5MT4468,3931,79980
5MT4469,3932,59351
5MT4577,4032,112557
5MT4912,4344,51072
5MT4943,4362,33644
5MT523,4603,16615
5MT5807,4974,68970
5MT5808,4975,115841
5MT5814,4981,11498
5MT5822,4988,36823
5MT6204,5301,49852
5MT6223,5309,123635
5MT6235,5313,43233
5MT6285,5350,74036
5MT6286,5351,74036
5MT6290,5355,11276
5MT6305,5370,99095
5MT6310,5375,74273
5MT6318,5383,27192
5MT6326,5391,40330
5MT6336,5400,82237
5MT6354,5419,66437
5MT6364,5427,59785
5MT6587,5636,65199
5MT6716,5754,8284
5MT6820,5866,36726
5MT6850,5888,66459
5MT6860,5897,25753
5MT6861,5898,118368
5MT6963,5973,89051
5MT6984,5985,57494
5MT7533,6351,72966
5MT7652,6396,76727
5MT7653,6397,41076
5MT7971,6460,55196
5MT8032,6507,55396
5MT8044,6511,78382
5MT8053,6521,85844
5MT8054,6522,100037
5MT8162,6564,16662
5MT8232,6624,92260
5MT8280,6674,87709
5MT846,6795,93770
5MT8499,6815,12328
5MT8510,6826,66371
5MT8546,6857,66146
5MT8557,6868,66180
5MT8581,6893,110805
5MT8636,6930,34288
5MT8725,6933,6803
5MT8763,6960,60913
5MT8801,6984,55479
5MT8813,6997,49997
5MT8817,7001,112140
5MT8821,7006,65108
5MT8832,7018,129319
5MT8833,7019,36379
5MT8882,7041,121433
5MT8883,7042,54556
5MT8884,7043,54556
5MT8930,7084,38041
5MT8932,7085,12108
5MT9005,7120,78384
5MT9079,7144,107370
5MT9081,7147,17549
5MT9085,7151,79675
5MT9087,7153,53196
5MT9119,7183,14185
5MT9171,7229,12391
5MT9292,7276,123477
5MT9365,7334,126601
5MT9373,7343,127687
5MT9389,7359,22780
5MT9394,7365,113958
5MT9395,7366,78662
5MT9396,7367,68166
5MT9397,7368,25567
5MT9399,7370,97241
5MT9400,7372,82067
5MT9408,7380,119337
5MT9451,7402,76838
5MT11055,7529,23713
5MT2021,7972,8364
5MV3912,8369,81366
5MV3913,8370,46073
5MT15084,17399,52954
5MT16794,17808,124842
5DL718,18119,102256
5DL76,18131,81324
5MT10179,18284,47802
5MT10182,18288,11161
5MT10184,18290,27121
5MT10200,18305,109248
5MT1037,18325,82280
5MT10483,18343,32179
5MT11545,18727,94753
5MT12071,18825,98339
5MT13510,19116,47895
5MT15475,19394,79699
5MT16855,19808,44891
5MT16907,19831,69096
5MT17728,20103,7829
5MT18682,20372,12200
5MT19674,20796,55037
5MT19675,20797,10002
5MT2509,20928,7139
5MT2772,21030,99891
5MT295,21078,126518
5MT374,21113,51007
5MT428,21250,47672
5MT4809,21322,21383
5MT7715,21718,65044
5MT7722,21725,95983
5MT8650,21870,121632
5MT9540,22027,81306
5MT9619,22060,122305
5MT9675,22071,25915
5MT9686,22076,49308
5MT9696,22086,23120
5MT9988,22096,98949
5MT9891,22249,119707
5MT9990,22424,19485
5MT9991,22425,69749
5MV1050,22484,79954
5MV1098,22531,112271
5MV1197,22588,6618
5MV1383,22799,74462
5MV1504,22909,27466
5MV1547,22943,16922
5MV1750,23121,48554
5MV188,23252,75379
5MV1945,23319,102095
5MV2133,23548,17770
5MV233,23709,55535
5MV2399,23776,63735
5MV240,23777,111362
5MV2445,23826,29250
5MV2460,23843,107539
5MV2583,23978,116192
5MV2584,23979,66413
5MV2660,24058,66918
5MV2665,24063,37943
5MV2671,24070,12224
5MV2700,24101,14441
5MV2711,24113,44134
5MV2731,24126,26985
5MV2734,24129,108982
5MV2739,24134,59386
5MV2754,24151,123165
5MV2838,24243,86827
5MV2842,24248,106924
5MV2881,24286,88118
5MV2891,24297,69580
5MV2929,24338,69580
5MV2944,24355,11739
5MV2977,24391,22658
5MV2986,24401,100129
5MV3015,24434,89630
5MV3033,24454,97383
5MV3040,24462,59997
5MV3058,24481,37114
5MV3065,24489,64558
5MV3068,24492,104921
5MV3094,24516,22111
5MV3135,24562,49323
5MV3143,24571,12112
5MV3150,24579,99861
5MV3175,24606,71802
5MV3195,24628,12324
5MV3218,24654,87877
5MV4073,24681,42726
5MV4082,24689,106681
5MV3226,24697,103634
5MV3230,24702,49550
5MV3268,24743,114138
5MV3329,24811,15650
5MV3347,24831,63394
5MV3476,24963,78190
5MV3531,25020,90841
5MV3573,25065,46423
5MV3602,25098,44572
5MV3616,25113,12299
5MV3653,25154,107933
5MV3658,25159,68044
5MV3673,25176,112051
5MV3681,25185,112780
5MV3710,25218,24326
5MV3791,25303,77119
5MV3807,25320,73405
5MV3857,25375,106634
5MV3858,25376,10386
5MV3874,25394,12011
5MV4010,25483,55959
5MV4016,25489,68389
5MV4018,25491,56968
5MV4031,25506,74272
5MV4034,25509,29171
5MV4041,25517,16272
5MV4046,25522,65614
5MV4049,25524,109555
5MV4085,25553,127927
5MV4109,25580,126678
5MV4117,25589,26566
5MV4129,25602,28075
5MV4150,25626,46422
5MV4154,25630,92993
5MV4159,25635,93640
5MV4162,25639,28075
5MV692,25672,114741
5MV4167,25679,110262
5MV4181,25695,91158
5MV4192,25707,93366
5MV4193,25708,36207
5MV4202,25718,85750
5MV4204,25720,43947
5MV4205,25721,43947
5MV4213,25730,8307
5MV4217,25734,109858
5MV4221,25739,9286
5MV4222,25740,86815
5MV4223,25741,45708
5MV4238,25756,50796
5MV4241,25760,69923
5MV4246,25765,118926
5MV4269,25790,127927
5MV4286,25806,116477
5MV4310,25833,122786
5MV4339,25864,119915
5MV4354,25880,90699
5MV4355,25881,67137
5MV4358,25884,18878
5MV4381,25910,18878
5MV4691,26104,103393
5MV4714,26130,128491
5MV4810,26187,107696
5MV536,26311,58600
5MV570,26343,127021
5MV624,26402,92631
5MV739,26509,63443
5MV903,26691,45160
5MV4806,27000,105818
